From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-01-10 12:00:00,36.67,66.5,1.4,9.25,6.05,2.8,50.63,0.24,26.16,21.88,72.5,0.5,180.11274390508322,,723.5,28.67,
2022-01-10 13:00:00,31.5,59.5,1.52,9.48,6.28,3.15,22.52,0.21,24.08,24.55,70.5,0.5,180.11274390508322,,722.75,30.8,
2022-01-10 14:00:00,30.25,52.0,1.02,10.62,6.47,3.48,22.8,0.22,22.64,27.52,68.75,0.5,180.11274390508322,,722.0,31.62,
2022-01-10 15:00:00,32.25,52.25,1.2,10.0,6.27,3.38,21.7,0.22,23.47,27.5,67.25,0.53,180.11274390508322,,722.0,31.1,
2022-01-10 16:00:00,27.0,57.33,1.1,10.88,6.68,3.32,22.4,0.22,24.54,27.53,66.75,0.5,180.11274390508322,,722.0,30.7,
2022-01-11 08:00:00,,69.75,1.38,10.65,6.8,3.5,20.32,0.22,21.34,26.92,75.75,0.5,180.11274390508322,,725.0,21.42,
2022-01-11 09:00:00,,73.5,1.02,9.78,6.05,3.52,20.23,0.23,22.05,26.65,75.5,0.5,180.11274390508322,,725.0,22.87,
2022-01-11 10:00:00,39.0,69.25,1.2,9.27,5.9,3.38,16.32,0.22,24.78,22.1,77.5,0.5,180.11274390508322,,725.0,24.85,
2022-01-11 11:00:00,37.0,68.75,1.45,9.32,6.12,3.23,14.47,0.22,24.23,22.2,77.5,0.5,180.11274390508322,,724.5,26.4,
2022-01-11 12:00:00,32.67,64.75,1.67,9.57,6.45,3.1,14.27,0.22,24.47,21.62,77.0,0.5,180.11274390508322,,723.75,27.47,
2022-01-11 13:00:00,38.0,65.5,1.5,9.65,6.38,3.28,19.57,0.22,24.51,21.73,75.5,0.5,180.11274390508322,,723.0,28.75,
2022-01-11 14:00:00,38.75,67.33,1.15,8.6,5.55,3.6,26.53,0.18,22.99,26.23,74.0,0.5,180.11274390508322,,722.0,29.2,
2022-01-11 15:00:00,33.5,61.67,1.35,7.83,5.25,3.6,27.3,0.19,23.84,27.58,71.75,0.5,180.11274390508322,,722.0,29.65,
2022-01-11 16:00:00,29.5,61.0,0.98,8.82,5.48,3.48,23.8,0.19,24.53,27.75,70.75,0.5,180.11274390508322,,722.0,29.85,
2022-01-12 08:00:00,27.25,73.0,1.25,12.8,7.85,3.57,21.7,0.26,19.56,26.95,76.5,0.5,180.11274390508322,,724.5,19.75,
2022-01-12 09:00:00,33.5,67.25,1.27,12.2,7.53,3.52,20.77,0.28,20.94,27.05,78.25,0.5,180.11274390508322,,725.0,22.17,
2022-01-12 10:00:00,31.5,68.5,0.8,11.85,6.97,3.43,19.7,0.29,22.68,24.97,75.25,0.5,180.11274390508322,,725.0,25.05,
2022-01-12 11:00:00,29.25,70.25,1.23,10.77,6.75,3.43,15.23,0.25,25.85,21.88,71.5,0.5,180.11274390508322,,724.0,27.55,
2022-01-12 12:00:00,24.5,64.0,1.77,9.6,6.55,3.15,16.73,0.23,24.28,21.73,68.75,0.5,180.11274390508322,,723.25,30.43,
2022-01-12 13:00:00,16.25,49.75,1.33,9.68,6.22,2.98,17.85,0.22,24.02,21.65,64.0,0.5,180.11274390508322,,722.5,31.72,
2022-01-12 14:00:00,15.5,50.0,1.1,10.75,6.65,3.38,19.12,0.22,23.98,23.18,63.5,0.47,180.11274390508322,,722.0,32.7,
2022-01-12 15:00:00,22.5,51.5,1.4,10.53,6.75,3.7,23.33,0.22,23.85,27.23,64.0,0.5,180.11274390508322,,721.25,32.3,
2022-01-12 16:00:00,27.33,48.25,1.37,10.4,6.65,3.65,20.12,0.21,24.98,27.65,65.0,0.47,180.11274390508322,,721.0,30.37,
2022-01-13 08:00:00,23.5,66.0,1.35,11.35,7.12,5.47,30.05,0.8,19.63,26.88,83.5,0.47,180.11274390508322,,724.0,18.85,
2022-01-13 09:00:00,41.0,91.75,1.07,11.5,7.03,5.4,30.4,0.77,21.57,27.05,81.25,0.5,180.11274390508322,,724.75,22.27,
2022-01-13 10:00:00,41.25,91.0,1.27,10.15,6.45,5.0,23.1,0.55,21.93,27.33,77.25,0.5,180.11274390508322,,724.25,25.55,
2022-01-13 11:00:00,29.0,68.5,1.1,9.72,6.05,4.77,16.57,0.4,24.23,22.85,73.25,0.5,180.11274390508322,,723.75,27.85,
2022-01-13 12:00:00,19.0,56.5,1.12,9.28,5.88,4.15,12.97,0.29,25.3,21.73,68.75,0.5,180.11274390508322,,723.0,28.97,
2022-01-13 13:00:00,21.5,59.5,1.08,9.38,5.82,4.17,16.77,0.23,25.24,21.78,63.0,0.5,180.11274390508322,,722.0,29.65,
2022-01-13 14:00:00,19.5,58.25,1.02,9.43,5.83,4.28,15.43,0.22,25.98,21.82,63.0,0.5,180.11274390508322,,721.0,30.2,
2022-01-13 15:00:00,24.25,67.67,1.43,9.8,6.4,4.83,19.73,0.22,25.01,25.38,62.5,0.5,180.11274390508322,,721.0,30.35,
2022-01-13 16:00:00,28.0,68.67,1.68,11.3,7.35,5.28,17.53,0.23,25.0,27.52,62.75,0.45,180.11274390508322,,721.0,29.55,
2022-01-14 08:00:00,50.75,86.5,0.9,13.3,7.8,6.22,43.22,0.32,19.14,27.4,74.5,0.47,180.11274390508322,,724.75,18.32,
2022-01-14 09:00:00,56.5,91.25,1.12,12.4,7.52,6.15,42.13,0.32,21.66,27.27,75.5,0.5,180.11274390508322,,725.0,22.05,
2022-01-14 10:00:00,54.0,81.5,1.35,12.3,7.67,5.95,22.33,0.29,23.18,27.58,73.25,0.5,180.11274390508322,,725.0,25.53,
2022-01-14 11:00:00,45.0,75.0,1.08,10.93,6.7,5.73,19.02,0.27,24.8,26.43,71.0,0.5,180.11274390508322,,724.5,27.33,
2022-01-14 12:00:00,34.5,65.75,1.25,10.62,6.65,5.22,10.6,0.23,25.73,22.17,67.5,0.5,180.11274390508322,,723.25,29.4,
2022-01-14 13:00:00,27.5,56.25,1.1,10.57,6.5,4.85,20.73,0.22,26.04,21.9,67.0,0.5,180.11274390508322,,722.25,30.27,
2022-01-14 14:00:00,31.75,57.75,1.1,10.3,6.38,4.65,23.27,0.22,26.37,21.9,68.25,0.5,180.11274390508322,,721.75,29.8,
2022-01-14 15:00:00,30.5,57.75,1.2,10.43,6.53,4.85,21.73,0.21,25.07,22.35,67.0,0.45,180.11274390508322,,721.0,29.7,
2022-01-14 16:00:00,26.5,50.0,1.3,10.65,6.72,5.55,27.43,0.22,23.68,26.82,67.25,0.45,180.11274390508322,,721.0,29.3,
2022-01-15 08:00:00,42.5,79.0,1.23,9.0,5.78,4.35,33.42,0.27,23.57,24.1,73.0,0.4,180.11274390508322,,725.0,19.02,
2022-01-15 09:00:00,42.5,67.5,1.32,8.22,5.42,4.53,43.73,0.28,23.12,26.82,73.25,0.5,180.11274390508322,,725.25,21.7,
2022-01-15 10:00:00,36.0,64.25,1.27,7.97,5.28,4.7,20.38,0.29,24.01,27.25,75.25,0.5,180.11274390508322,,725.0,24.9,
2022-01-15 11:00:00,31.5,50.0,1.62,7.4,5.25,4.58,19.33,0.23,23.62,27.6,72.5,0.5,180.11274390508322,,725.0,27.02,
2022-01-15 12:00:00,29.25,49.25,1.6,7.53,5.3,4.47,19.43,0.21,24.07,24.93,67.25,0.5,180.11274390508322,,724.25,29.05,
2022-01-15 13:00:00,24.25,46.5,1.3,7.58,5.1,4.07,22.7,0.18,25.32,21.62,64.25,0.5,180.11274390508322,,723.25,30.62,
2022-01-15 14:00:00,17.75,42.5,1.12,7.9,5.12,3.7,24.55,0.18,25.42,21.7,63.5,0.5,180.11274390508322,,723.0,31.4,
2022-01-15 15:00:00,20.75,38.75,1.38,7.82,5.28,3.7,23.7,0.17,25.3,21.7,62.75,0.5,180.11274390508322,,722.0,31.57,
2022-01-15 16:00:00,14.75,34.75,1.15,7.92,5.15,3.95,23.95,0.15,25.18,23.4,62.0,0.53,180.11274390508322,,722.0,30.67,
2022-01-16 08:00:00,33.25,58.25,0.97,11.05,6.65,3.93,14.72,0.27,21.84,21.12,78.0,0.55,180.11274390508322,,726.5,19.35,
2022-01-16 09:00:00,35.67,61.0,1.17,10.85,6.72,4.38,38.57,0.28,19.37,25.82,75.0,0.53,180.11274390508322,,727.25,21.57,
2022-01-16 10:00:00,30.75,55.33,1.27,9.4,6.02,4.3,22.25,0.27,20.89,27.12,75.5,0.5,180.11274390508322,,727.0,23.35,
2022-01-16 11:00:00,22.75,50.5,1.57,8.1,5.57,4.38,19.25,0.22,21.74,27.35,75.25,0.5,180.11274390508322,,726.25,25.8,
2022-01-16 12:00:00,18.0,47.0,1.4,8.0,5.4,4.55,20.8,0.19,22.08,27.65,72.25,0.5,180.11274390508322,,725.75,27.75,
2022-01-16 13:00:00,18.75,38.0,1.3,8.52,5.57,4.08,16.52,0.18,24.84,22.35,69.75,0.5,180.11274390508322,,724.75,29.25,
2022-01-16 14:00:00,26.0,41.75,1.27,8.22,5.4,3.7,13.3,0.18,25.16,21.68,67.75,0.5,180.11274390508322,,724.0,29.97,
2022-01-16 15:00:00,19.25,43.67,1.3,7.98,5.3,3.72,14.7,0.16,25.19,21.73,66.25,0.5,180.11274390508322,,723.75,30.45,
2022-01-16 16:00:00,21.67,43.0,1.07,7.7,4.98,3.78,17.28,0.15,25.36,21.7,66.0,0.47,180.11274390508322,,723.75,29.97,
2022-01-17 08:00:00,38.75,66.75,1.35,10.95,6.92,4.47,15.8,0.38,20.98,20.77,81.75,0.53,180.11274390508322,,727.5,19.08,
2022-01-17 09:00:00,36.5,67.25,1.0,10.5,6.38,4.08,18.57,0.39,21.02,22.8,85.0,0.5,180.11274390508322,,728.0,22.17,
2022-01-17 10:00:00,29.0,65.0,0.9,9.05,5.58,4.4,22.4,0.33,20.12,27.15,84.25,0.53,180.11274390508322,,728.0,24.85,
2022-01-17 11:00:00,21.25,47.33,1.35,8.72,5.72,4.35,20.68,0.24,21.41,27.53,76.25,0.55,180.11274390508322,,727.75,26.17,
2022-01-17 12:00:00,24.75,47.5,1.77,7.77,5.58,4.33,21.37,0.21,22.45,27.75,68.0,0.5,180.11274390508322,,726.75,27.43,
2022-01-17 13:00:00,23.0,45.5,1.48,7.88,5.38,4.35,18.38,0.18,22.56,26.57,64.25,0.5,180.11274390508322,,726.0,28.8,
2022-01-17 14:00:00,20.33,45.5,1.25,7.88,5.22,3.78,8.0,0.18,25.76,21.8,63.25,0.5,180.11274390508322,,725.0,29.53,
2022-01-17 15:00:00,20.75,52.0,1.3,9.25,5.97,3.57,11.63,0.19,25.29,21.8,63.25,0.5,180.11274390508322,,724.5,30.57,
2022-01-17 16:00:00,20.0,58.0,1.07,8.78,5.53,3.4,15.75,0.18,25.15,21.73,64.25,0.47,180.11274390508322,,724.25,30.78,
2022-01-18 08:00:00,48.75,90.25,1.17,14.88,8.85,4.33,3.9,0.37,22.15,20.85,75.0,0.47,180.11274390508322,,727.0,20.1,
2022-01-18 09:00:00,46.67,93.5,1.62,10.97,7.12,3.85,3.03,0.3,23.62,21.02,73.5,0.5,180.11274390508322,,727.0,23.23,
2022-01-18 10:00:00,36.5,74.0,1.22,10.15,6.38,4.15,39.67,0.26,22.39,24.9,74.5,0.5,180.11274390508322,,727.0,25.07,
2022-01-18 11:00:00,34.0,71.0,1.25,9.57,6.12,4.45,48.38,0.23,21.27,27.65,72.25,0.5,180.11274390508322,,726.75,26.62,
2022-01-18 12:00:00,37.25,61.0,1.2,8.35,5.4,4.28,49.0,0.19,22.85,27.65,68.0,0.47,180.11274390508322,,725.75,28.32,
2022-01-18 13:00:00,31.25,55.75,1.43,7.38,5.08,4.15,20.93,0.18,23.1,27.58,65.0,0.45,180.11274390508322,,724.75,29.83,
2022-01-18 14:00:00,34.0,51.25,1.15,8.75,5.6,4.03,12.1,0.19,25.26,23.65,64.5,0.47,180.11274390508322,,724.0,31.2,
2022-01-18 15:00:00,30.75,58.0,1.07,10.07,6.2,3.8,10.13,0.19,26.29,21.73,64.0,0.55,180.11274390508322,,723.0,31.45,
2022-01-18 16:00:00,33.25,59.75,1.35,10.55,6.7,3.67,17.12,0.19,25.66,21.72,63.75,0.47,180.11274390508322,,723.0,29.83,
2022-01-19 08:00:00,32.75,82.5,1.15,12.3,7.47,4.38,0.3,0.35,22.32,21.15,75.25,0.47,180.11274390508322,,726.0,17.02,
2022-01-19 09:00:00,35.25,89.0,1.27,12.15,7.53,4.15,,0.34,24.65,21.1,78.25,0.55,180.11274390508322,,726.0,21.6,
2022-01-19 10:00:00,41.75,97.5,1.55,11.72,7.5,3.88,19.93,0.34,25.69,21.55,74.5,0.5,180.11274390508322,,726.0,25.62,
2022-01-19 11:00:00,34.25,75.25,1.18,10.18,6.4,4.3,45.1,0.27,23.72,26.83,70.75,0.5,180.11274390508322,,726.0,27.47,
2022-01-19 12:00:00,38.67,74.0,1.35,8.72,5.75,4.33,45.8,0.23,25.12,27.5,68.0,0.47,180.11274390508322,,725.0,29.77,
2022-01-19 13:00:00,34.5,70.5,1.35,8.97,5.88,4.5,25.1,0.23,24.8,27.52,52.25,0.47,180.11274390508322,,724.0,31.05,
2022-01-19 14:00:00,35.0,73.75,1.6,9.6,6.4,4.43,21.0,0.23,24.74,27.07,47.0,0.45,180.11274390508322,,723.0,31.73,
2022-01-19 15:00:00,31.75,77.5,1.77,9.7,6.58,4.0,15.93,0.22,27.52,21.88,46.25,0.4,180.11274390508322,,722.5,32.2,
2022-01-19 16:00:00,28.0,70.33,1.48,9.43,6.22,3.75,18.95,0.22,26.78,22.0,47.25,0.4,180.11274390508322,,722.0,30.1,
2022-01-20 08:00:00,39.0,107.75,0.82,14.88,8.6,4.62,,0.38,20.35,21.15,74.0,0.53,180.11274390508322,,724.0,16.18,
2022-01-20 09:00:00,40.0,89.25,1.12,13.48,8.05,4.07,,0.31,22.82,21.03,62.5,0.47,180.11274390508322,,724.5,21.23,
2022-01-20 10:00:00,44.25,82.25,1.57,12.22,7.78,4.07,28.83,0.29,26.28,21.7,57.25,0.53,180.11274390508322,,724.75,25.5,
2022-01-20 11:00:00,47.0,83.5,1.3,9.98,6.35,4.38,43.2,0.28,25.92,24.2,53.5,0.53,180.11274390508322,,724.0,27.73,
2022-01-20 12:00:00,36.5,74.5,0.95,9.8,6.0,4.65,47.43,0.27,24.75,27.38,49.5,0.5,180.11274390508322,,723.25,30.5,
2022-01-20 13:00:00,30.0,68.25,1.15,10.35,6.45,4.72,23.38,0.25,24.88,27.5,46.25,0.5,180.11274390508322,,722.25,32.45,
2022-01-20 14:00:00,30.0,60.5,1.4,9.7,6.27,4.58,16.8,0.22,25.64,27.5,45.0,0.55,180.11274390508322,,721.25,33.92,
2022-01-20 15:00:00,23.25,53.75,1.3,10.38,6.57,4.38,16.27,0.22,25.73,24.78,44.0,0.45,180.11274390508322,,721.0,34.07,
2022-01-20 16:00:00,29.5,57.75,1.55,10.43,6.8,3.93,24.15,0.22,27.55,21.82,46.25,0.47,180.11274390508322,,720.25,32.8,
2022-01-21 08:00:00,65.25,160.5,1.33,16.95,10.1,6.67,15.05,0.42,20.89,21.3,69.0,0.5,180.11274390508322,,724.0,18.07,
2022-01-21 09:00:00,67.25,130.25,1.5,15.17,9.3,5.88,,0.4,23.02,21.0,58.75,0.4,180.11274390508322,,724.0,23.1,
2022-01-21 10:00:00,50.67,104.25,1.5,13.72,8.5,5.65,15.2,0.34,25.13,21.18,52.75,0.5,180.11274390508322,,724.0,27.0,
2022-01-21 11:00:00,43.5,94.5,0.8,12.15,7.1,5.72,33.1,0.3,27.07,21.8,49.0,0.45,180.11274390508322,,724.0,30.02,
2022-01-21 12:00:00,33.75,83.25,1.07,10.05,6.25,5.85,41.67,0.26,24.6,26.0,45.25,0.45,180.11274390508322,,723.0,32.32,
2022-01-21 13:00:00,26.75,63.25,1.43,9.88,6.43,5.85,19.48,0.26,23.96,27.3,43.75,0.43,180.11274390508322,,722.25,33.93,
2022-01-21 14:00:00,23.5,61.0,1.7,10.5,6.98,5.53,17.58,0.28,22.78,27.35,41.75,0.4,180.11274390508322,,721.25,35.12,
2022-01-21 15:00:00,15.25,50.0,1.57,10.88,7.02,5.28,15.3,0.27,22.88,27.45,42.0,0.4,180.11274390508322,,720.75,35.52,
2022-01-21 16:00:00,15.33,46.5,1.55,10.9,7.08,4.57,15.75,0.26,23.89,20.82,42.25,0.45,180.11274390508322,,720.0,34.0,
2022-01-22 08:00:00,28.0,60.25,1.25,11.07,6.9,5.22,19.15,0.25,20.68,24.8,76.75,0.5,180.11274390508322,,722.75,17.62,
2022-01-22 09:00:00,31.5,77.25,1.05,10.85,6.62,5.1,7.6,0.2,24.14,21.05,62.25,0.53,180.11274390508322,,723.0,22.48,
2022-01-22 10:00:00,37.5,90.25,1.02,11.25,6.82,5.15,16.27,0.25,26.38,21.33,56.25,0.5,180.11274390508322,,723.0,27.3,
2022-01-22 11:00:00,40.0,96.0,0.88,12.48,7.3,5.4,32.95,0.25,26.18,21.48,53.25,0.5,180.11274390508322,,722.5,29.0,
2022-01-22 12:00:00,35.0,102.75,0.93,12.15,7.23,5.95,37.2,0.25,26.99,23.5,51.0,0.5,180.11274390508322,,721.75,30.65,
2022-01-22 13:00:00,39.33,89.25,1.18,10.82,6.72,6.53,23.5,0.25,26.21,27.27,49.75,0.5,180.11274390508322,,721.0,32.53,
2022-01-22 14:00:00,40.67,80.67,1.3,10.6,6.67,6.58,21.32,0.25,26.62,27.4,47.75,0.47,180.11274390508322,,720.0,33.87,
2022-01-22 15:00:00,41.75,88.0,0.95,10.6,6.38,6.6,19.07,0.26,26.9,27.42,47.0,0.5,180.11274390508322,,719.25,34.22,
2022-01-22 16:00:00,49.75,91.25,0.9,9.95,6.05,6.4,19.1,0.25,28.43,25.98,48.75,0.5,180.11274390508322,,719.0,33.08,
2022-01-23 08:00:00,34.25,75.25,1.28,11.32,7.08,6.42,19.15,0.25,20.73,26.88,75.5,0.45,180.11274390508322,,723.0,18.75,
2022-01-23 09:00:00,30.75,62.5,1.05,10.7,6.55,6.12,16.23,0.23,22.47,22.83,77.0,0.4,180.11274390508322,,723.0,23.27,
2022-01-23 10:00:00,26.5,65.25,1.2,9.93,6.25,5.4,12.7,0.22,23.72,21.73,77.0,0.4,180.11274390508322,,723.0,27.12,
2022-01-23 11:00:00,25.0,61.5,1.12,9.3,5.85,5.67,14.15,0.2,23.22,21.83,61.5,0.43,180.11274390508322,,722.75,29.45,
2022-01-23 12:00:00,23.5,61.67,0.8,9.25,5.55,5.53,14.4,0.2,23.28,21.62,53.75,0.45,180.11274390508322,,721.75,31.2,
2022-01-23 13:00:00,19.0,51.5,1.1,8.47,5.4,5.75,21.6,0.19,21.95,25.25,52.75,0.45,180.11274390508322,,721.0,32.4,
2022-01-23 14:00:00,18.0,47.5,1.22,8.62,5.6,6.1,24.95,0.18,22.49,27.32,52.0,0.5,180.11274390508322,,720.0,32.42,
2022-01-23 15:00:00,17.67,49.0,1.27,8.98,5.8,6.15,23.57,0.18,23.57,27.42,54.25,0.5,180.11274390508322,,720.0,31.93,
2022-01-23 16:00:00,22.0,55.25,1.5,10.8,6.95,6.35,20.43,0.18,23.8,27.73,55.5,0.5,180.11274390508322,,720.0,30.55,
2022-01-24 08:00:00,88.0,403.25,1.55,13.65,8.5,5.0,20.0,0.31,20.65,26.87,74.0,0.43,180.11274390508322,,723.5,17.38,
2022-01-24 09:00:00,110.75,498.5,1.4,11.22,7.12,4.55,20.07,0.27,22.27,25.77,64.0,0.43,180.11274390508322,,724.0,20.62,
2022-01-24 10:00:00,130.25,623.75,1.3,10.0,6.35,3.95,17.15,0.22,25.07,21.3,58.25,0.47,180.11274390508322,,724.0,23.07,
2022-01-24 11:00:00,138.75,626.0,1.3,10.1,6.42,3.92,15.68,0.22,25.71,21.93,55.0,0.47,180.11274390508322,,723.0,25.33,
2022-01-24 12:00:00,110.25,474.0,1.12,10.03,6.22,3.9,14.27,0.2,25.8,21.65,53.25,0.53,180.11274390508322,,722.25,27.02,
2022-01-24 13:00:00,91.0,389.33,1.43,9.77,6.35,3.9,17.42,0.2,26.06,21.6,51.75,0.5,180.11274390508322,,721.5,27.87,
2022-01-24 14:00:00,92.75,396.5,1.42,9.97,6.47,4.5,22.8,0.22,25.08,26.17,51.0,0.5,180.11274390508322,,721.0,29.4,
2022-01-24 15:00:00,89.0,382.75,1.38,10.7,6.8,4.62,24.23,0.22,24.16,27.48,51.25,0.5,180.11274390508322,,720.25,29.25,
2022-01-24 16:00:00,85.5,346.0,0.93,10.57,6.4,4.45,20.27,0.23,24.34,27.53,53.25,0.58,180.11274390508322,,720.5,28.3,
2022-01-25 08:00:00,,,,,,,,,,,,,180.11274390508322,,,,
2022-01-25 09:00:00,138.67,619.33,1.3,11.63,7.27,4.43,17.4,0.29,22.97,26.93,65.0,0.5,180.11274390508322,,724.0,20.03,
2022-01-25 10:00:00,148.0,674.0,1.23,8.8,5.68,4.05,15.65,0.26,24.85,25.0,60.75,0.53,180.11274390508322,,724.0,22.78,
2022-01-25 11:00:00,147.5,673.67,1.93,6.82,5.2,3.92,10.22,0.23,27.43,21.68,56.25,0.55,180.11274390508322,,724.0,24.85,
2022-01-25 12:00:00,140.25,639.25,1.45,6.9,4.83,3.8,11.07,0.23,27.59,21.55,52.5,0.53,180.11274390508322,,722.75,27.18,
2022-01-25 13:00:00,110.5,489.5,1.43,8.07,5.42,3.92,19.43,0.22,26.95,22.2,51.75,0.53,180.11274390508322,,721.75,28.55,
2022-01-25 14:00:00,90.25,380.0,1.25,9.03,5.85,4.0,17.9,0.2,27.06,22.52,50.75,0.53,180.11274390508322,,721.0,29.43,
2022-01-25 15:00:00,96.25,394.75,1.35,8.7,5.72,4.4,23.97,0.22,26.3,26.85,51.25,0.5,180.11274390508322,,720.75,29.68,
2022-01-25 16:00:00,92.5,381.25,1.5,8.5,5.75,4.75,24.5,0.22,25.91,27.38,53.5,0.5,180.11274390508322,,720.75,28.93,
2022-01-26 08:00:00,65.0,278.0,1.23,13.15,8.0,5.95,52.33,,20.71,,,,180.11274390508322,,724.0,15.7,
2022-01-26 09:00:00,92.5,376.5,1.47,11.07,7.07,5.97,52.95,0.82,23.34,27.3,63.0,0.5,180.11274390508322,,724.33,21.3,
2022-01-26 10:00:00,97.25,388.75,1.38,8.78,5.8,5.68,23.65,0.81,25.66,27.38,59.0,0.5,180.11274390508322,,724.0,24.1,
2022-01-26 11:00:00,91.25,375.25,1.32,8.35,5.5,5.62,13.78,0.57,28.34,23.03,56.25,0.53,180.11274390508322,,724.0,26.62,
2022-01-26 12:00:00,80.5,342.5,1.05,8.28,5.28,5.18,6.65,0.38,29.57,21.33,54.25,0.5,180.11274390508322,,723.0,28.32,
2022-01-26 13:00:00,80.5,321.75,0.7,8.43,5.05,4.93,12.72,0.29,28.99,21.3,51.75,0.5,180.11274390508322,,722.0,29.9,
2022-01-26 14:00:00,75.0,284.0,0.98,8.62,5.4,5.1,15.55,0.23,28.76,21.27,50.75,0.55,180.11274390508322,,721.25,30.85,
2022-01-26 15:00:00,68.25,248.75,1.58,10.05,6.62,5.7,34.4,0.22,26.32,24.77,50.0,0.6,180.11274390508322,,721.0,31.0,
2022-01-26 16:00:00,58.75,210.5,1.65,10.68,7.05,6.2,26.92,0.22,26.21,27.55,52.5,0.55,180.11274390508322,,721.0,30.5,
2022-01-27 08:00:00,73.75,259.75,1.32,11.43,7.12,6.1,43.3,0.95,23.24,26.75,70.5,0.5,180.11274390508322,,725.0,18.88,
2022-01-27 09:00:00,75.0,258.5,1.35,10.1,6.45,5.95,41.43,0.69,25.29,27.23,61.0,0.5,180.11274390508322,,725.0,22.1,
2022-01-27 10:00:00,77.5,253.5,1.2,8.88,5.67,5.8,24.58,0.41,26.88,27.45,58.25,0.5,180.11274390508322,,725.0,25.38,
2022-01-27 11:00:00,67.5,242.25,1.43,8.6,5.73,6.05,18.77,0.29,27.23,26.65,56.0,0.5,180.11274390508322,,724.75,27.4,
2022-01-27 12:00:00,67.75,237.25,1.5,8.6,5.78,5.55,9.13,0.23,29.82,21.3,54.25,0.53,180.11274390508322,,724.0,28.55,
2022-01-27 13:00:00,63.75,228.5,1.15,8.2,5.33,5.3,28.1,0.22,30.21,21.85,52.25,0.53,180.11274390508322,,723.0,29.55,
2022-01-27 14:00:00,65.25,227.75,1.23,7.95,5.22,5.3,26.42,0.22,30.3,21.35,52.0,0.5,180.11274390508322,,722.0,30.28,
2022-01-27 15:00:00,71.0,227.0,1.18,8.2,5.3,5.25,35.37,0.18,30.45,21.83,51.75,0.5,180.11274390508322,,722.0,30.1,
2022-01-27 16:00:00,68.75,218.25,1.23,8.05,5.25,5.93,25.05,0.18,28.77,26.65,53.0,0.5,180.11274390508322,,722.0,29.6,
2022-01-28 08:00:00,75.5,174.5,0.8,18.05,10.25,5.6,31.52,0.72,23.23,23.7,70.5,0.5,180.11274390508322,,726.0,17.12,
2022-01-28 09:00:00,72.75,166.25,1.12,13.38,8.02,5.15,45.73,0.64,24.84,26.95,59.0,0.5,180.11274390508322,,726.75,21.05,
2022-01-28 10:00:00,48.5,127.75,1.1,9.73,6.05,4.62,20.27,0.55,25.34,27.12,51.0,0.5,180.11274390508322,,727.0,24.28,
2022-01-28 11:00:00,39.75,102.0,1.12,8.88,5.65,4.4,17.12,0.44,25.91,27.4,47.25,0.5,180.11274390508322,,726.0,26.8,
2022-01-28 12:00:00,37.5,116.0,1.5,8.18,5.58,4.57,17.77,0.33,27.48,24.77,47.0,0.5,180.11274390508322,,725.25,28.62,
2022-01-28 13:00:00,201.75,140.0,1.75,16.27,9.1,15.35,14.65,0.28,27.78,21.3,46.25,0.5,180.11274390508322,,724.0,29.83,
2022-01-28 14:00:00,529.5,184.0,1.08,10.3,6.35,6.35,18.93,0.71,26.9,21.38,46.0,0.5,180.11274390508322,,723.25,30.62,
2022-01-28 15:00:00,68.75,177.0,1.6,9.9,6.55,4.9,22.53,0.49,28.45,21.5,47.0,0.55,180.11274390508322,,723.0,30.88,
2022-01-28 16:00:00,49.25,151.25,1.5,11.12,7.15,4.95,22.75,0.35,27.93,23.35,48.5,0.58,180.11274390508322,,723.0,30.15,
2022-01-29 08:00:00,48.75,79.5,1.25,12.75,7.8,5.03,10.85,0.8,22.55,21.02,66.5,0.43,180.11274390508322,,727.0,15.7,
2022-01-29 09:00:00,49.0,75.0,1.45,10.47,6.75,4.93,31.5,0.64,23.78,25.6,54.25,0.55,180.11274390508322,,727.5,20.33,
2022-01-29 10:00:00,40.25,71.75,1.25,9.53,6.05,4.8,22.02,0.5,25.1,26.95,50.0,0.5,180.11274390508322,,727.25,24.2,
2022-01-29 11:00:00,28.5,63.5,1.6,8.68,5.93,4.78,18.0,0.39,26.38,27.45,47.25,0.5,180.11274390508322,,726.75,27.28,
2022-01-29 12:00:00,21.5,71.5,1.3,7.7,5.12,4.78,18.33,0.3,27.14,27.8,45.25,0.5,180.11274390508322,,726.0,29.62,
2022-01-29 13:00:00,32.5,81.0,1.3,7.18,4.85,4.45,15.8,0.26,28.72,21.9,44.5,0.5,180.11274390508322,,724.75,30.83,
2022-01-29 14:00:00,31.75,74.5,1.22,7.03,4.78,4.12,,0.22,29.7,21.25,44.25,0.5,180.11274390508322,,724.0,31.62,
2022-01-29 15:00:00,26.25,66.25,1.48,8.2,5.55,4.4,1.3,0.22,30.08,21.48,44.75,0.58,180.11274390508322,,723.0,32.0,
2022-01-29 16:00:00,30.0,70.5,1.62,9.15,6.22,4.8,16.85,0.21,29.96,21.8,47.5,0.58,180.11274390508322,,723.0,31.5,
