From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-08-05 11:00:00,11.5,29.17,17.955302120384665,30.09,41.26,28.48,7.22,0.42,36.73,28.12,64.95,0.97,180.11274390508322,307.89,861.65,,
2021-08-05 12:00:00,16.68,34.33,17.955302120384665,32.14,45.28,30.84,0.75,0.35,43.83,27.86,61.75,0.9,180.11274390508322,316.23,861.25,,
2021-08-05 13:00:00,21.14,45.97,17.955302120384665,30.3,42.16,28.63,0.42,0.29,46.22,27.82,61.3,1.17,180.11274390508322,317.76,860.7,,
2021-08-05 14:00:00,20.26,45.9,17.955302120384665,28.21,35.55,25.2,0.65,0.39,123.0,28.23,57.89,1.45,180.11274390508322,331.12,860.23,,
2021-08-05 15:00:00,17.65,44.5,17.955302120384665,29.33,37.88,26.63,4.6,0.42,50.59,28.11,61.42,1.13,180.11274390508322,318.37,859.85,,
2021-08-05 16:00:00,18.28,39.1,17.955302120384665,29.36,37.54,26.35,0.04,0.31,40.05,27.65,61.9,1.0,180.11274390508322,304.4,859.48,,
2021-08-06 08:00:00,17.43,27.29,17.955302120384665,29.91,47.27,31.13,3.2,0.87,11.25,25.11,78.04,0.38,180.11274390508322,268.18,861.0,,
2021-08-06 09:00:00,18.26,27.01,17.955302120384665,28.01,41.6,29.74,3.2,0.69,16.39,26.04,72.56,0.74,180.11274390508322,289.19,861.27,,
2021-08-06 10:00:00,16.11,36.35,17.955302120384665,25.45,36.5,25.47,7.67,0.52,24.97,26.89,68.53,0.93,180.11274390508322,316.3,861.25,,
2021-08-06 11:00:00,15.53,37.87,17.955302120384665,33.83,49.07,32.76,7.7,0.44,31.55,26.89,66.48,0.93,180.11274390508322,295.03,860.88,,
2021-08-06 12:00:00,20.39,41.33,17.955302120384665,34.1,49.95,34.22,0.45,0.43,21.32,27.04,64.77,0.83,180.11274390508322,290.44,860.35,,
2021-08-06 13:00:00,21.89,55.21,17.955302120384665,29.38,41.07,28.99,5.9,0.43,31.45,27.91,58.93,0.99,180.11274390508322,329.19,859.7,,
2021-08-06 14:00:00,19.46,55.49,17.955302120384665,34.84,50.73,34.23,9.87,0.41,36.31,27.72,59.55,0.97,180.11274390508322,313.63,859.22,,
2021-08-06 15:00:00,19.42,55.16,17.955302120384665,31.5,44.81,31.11,8.78,0.5,33.66,27.47,65.17,0.7,180.11274390508322,294.44,858.95,,
2021-08-06 16:00:00,19.37,53.64,17.955302120384665,38.81,54.04,36.76,5.66,0.42,35.18,27.58,64.47,0.83,180.11274390508322,298.81,858.62,,
2021-08-07 08:00:00,10.41,24.53,17.955302120384665,21.09,33.58,21.71,3.2,0.49,10.27,27.48,78.53,0.3,180.11274390508322,300.1,861.45,,
2021-08-07 09:00:00,11.16,24.7,17.955302120384665,24.59,36.34,24.28,3.2,0.55,12.23,28.17,72.64,0.35,180.11274390508322,324.5,861.83,,
2021-08-07 10:00:00,8.79,25.45,17.955302120384665,22.16,33.83,22.46,3.2,0.46,13.37,28.15,71.59,0.4,180.11274390508322,303.48,861.85,,
2021-08-07 11:00:00,8.04,25.12,17.955302120384665,31.5,47.74,30.79,3.2,0.47,15.18,29.05,64.07,0.38,180.11274390508322,333.21,861.58,,
2021-08-07 12:00:00,11.81,25.22,17.955302120384665,30.83,43.48,29.51,3.2,0.47,21.16,29.75,59.08,0.45,180.11274390508322,349.93,860.6,,
2021-08-07 13:00:00,13.88,25.65,17.955302120384665,20.02,26.18,19.38,3.2,0.39,22.32,28.69,65.41,0.52,180.11274390508322,323.37,860.05,,
2021-08-07 14:00:00,13.94,24.91,17.955302120384665,20.21,27.29,18.14,3.2,0.39,13.26,25.98,89.9,0.77,180.11274390508322,214.09,859.95,,
2021-08-07 15:00:00,15.97,25.18,17.955302120384665,23.5,32.19,21.01,3.2,0.43,15.64,28.28,70.7,0.81,180.11274390508322,270.71,859.3,,
2021-08-07 16:00:00,14.44,35.09,17.955302120384665,22.39,31.1,20.47,2.36,0.37,33.39,28.96,62.65,1.12,180.11274390508322,302.06,859.15,,
2021-08-08 08:00:00,11.92,24.76,17.955302120384665,13.68,17.66,12.83,2.5,0.49,13.63,27.02,77.21,0.33,180.11274390508322,314.86,861.9,,
2021-08-08 09:00:00,12.24,24.77,17.955302120384665,18.68,24.89,16.57,2.5,0.57,13.32,27.11,74.45,0.37,180.11274390508322,302.83,862.05,,
2021-08-08 10:00:00,13.77,25.17,17.955302120384665,16.31,20.62,14.18,2.5,0.43,19.78,27.8,66.45,0.48,180.11274390508322,334.49,861.9,,
2021-08-08 11:00:00,12.22,24.62,17.955302120384665,14.38,19.22,13.61,2.5,0.48,18.52,28.25,63.91,0.2,180.11274390508322,338.97,861.68,,
2021-08-08 12:00:00,13.56,29.15,17.955302120384665,25.2,31.5,21.68,2.88,0.39,23.33,28.18,61.17,0.3,180.11274390508322,348.43,861.2,,
2021-08-08 13:00:00,15.19,29.09,17.955302120384665,15.21,19.15,13.56,0.95,0.28,30.01,29.11,56.27,0.33,180.11274390508322,364.63,860.37,,
2021-08-08 14:00:00,15.31,28.85,17.955302120384665,20.08,26.14,17.64,0.5,0.34,28.64,29.89,48.45,0.53,180.11274390508322,364.21,859.65,,
2021-08-08 15:00:00,14.71,29.22,17.955302120384665,19.56,24.45,16.88,1.33,0.34,27.07,29.86,50.0,0.36,180.11274390508322,358.3,859.1,,
2021-08-08 16:00:00,15.42,29.16,17.955302120384665,11.04,12.59,9.66,0.9,0.19,25.7,29.01,56.7,0.48,180.11274390508322,338.33,858.88,,
2021-08-09 08:00:00,11.93,25.22,17.955302120384665,27.43,40.48,27.16,2.7,0.68,11.57,25.73,78.36,0.22,180.11274390508322,254.68,862.33,,
2021-08-09 09:00:00,12.7,24.73,17.955302120384665,36.98,57.37,36.77,2.7,0.89,11.86,26.84,70.06,0.16,180.11274390508322,302.88,862.43,,
2021-08-09 10:00:00,14.08,32.67,17.955302120384665,30.39,43.09,33.06,2.24,0.65,12.45,27.16,67.62,0.25,180.11274390508322,297.21,862.45,,
2021-08-09 11:00:00,13.25,39.19,17.955302120384665,38.06,53.99,40.03,0.05,0.67,14.57,27.05,69.52,0.38,180.11274390508322,278.07,862.32,,
2021-08-09 12:00:00,16.42,39.3,17.955302120384665,40.77,56.42,41.39,0.06,0.5,17.8,28.3,61.99,0.28,180.11274390508322,325.49,861.9,,
2021-08-09 13:00:00,21.03,46.86,17.955302120384665,35.9,48.7,36.09,6.2,0.61,17.33,28.25,62.03,0.34,180.11274390508322,316.94,861.17,,
2021-08-09 14:00:00,20.18,47.23,17.955302120384665,27.42,36.57,26.74,3.4,0.28,26.33,28.4,61.31,0.54,180.11274390508322,314.12,860.62,,
2021-08-09 15:00:00,18.4,44.19,17.955302120384665,22.52,30.92,21.62,7.92,0.37,25.75,29.19,56.31,0.36,180.11274390508322,344.96,860.1,,
2021-08-09 16:00:00,15.46,42.16,17.955302120384665,32.8,46.04,34.22,20.99,0.37,21.31,29.59,52.26,0.46,180.11274390508322,349.66,859.75,,
2021-08-10 08:00:00,9.03,25.07,17.955302120384665,28.42,41.49,26.77,2.3,0.76,10.36,24.98,83.13,0.26,180.11274390508322,255.47,862.75,,
2021-08-10 09:00:00,9.83,25.27,17.955302120384665,25.26,37.91,25.95,1.81,0.61,14.39,26.0,75.31,0.3,180.11274390508322,297.33,862.98,,
2021-08-10 10:00:00,9.08,26.97,17.955302120384665,31.46,45.76,34.83,0.36,0.53,16.53,26.34,73.59,0.53,180.11274390508322,306.93,862.98,,
2021-08-10 11:00:00,9.19,27.2,17.955302120384665,37.6,51.5,44.16,0.88,0.54,16.91,26.52,71.11,0.49,180.11274390508322,298.07,862.75,,
2021-08-10 12:00:00,12.27,30.49,17.955302120384665,36.77,52.16,39.01,1.68,0.45,20.93,26.71,69.84,0.56,180.11274390508322,304.05,862.23,,
2021-08-10 13:00:00,15.06,35.1,17.955302120384665,32.64,44.86,40.66,5.28,0.49,26.26,27.61,63.99,0.64,180.11274390508322,328.05,861.42,,
2021-08-10 14:00:00,15.14,37.53,17.955302120384665,38.34,52.77,43.81,10.35,0.73,22.47,27.1,68.77,0.67,180.11274390508322,292.75,860.9,,
2021-08-10 15:00:00,16.49,37.85,17.955302120384665,33.32,44.47,32.7,4.6,0.55,52.1,28.17,60.28,0.88,180.11274390508322,328.5,860.47,,
2021-08-10 16:00:00,18.24,38.02,17.955302120384665,34.88,47.76,33.5,1.68,0.53,50.7,28.38,57.44,0.71,180.11274390508322,331.97,860.03,,
2021-08-11 08:00:00,17.29,37.89,17.955302120384665,44.2,69.84,44.42,2.5,1.03,7.44,27.23,74.41,0.42,180.11274390508322,275.54,862.38,,
2021-08-11 09:00:00,18.88,38.0,17.955302120384665,44.87,69.7,47.06,2.5,0.94,24.85,27.84,64.61,0.66,180.11274390508322,341.6,862.35,,
2021-08-11 10:00:00,20.94,45.83,17.955302120384665,39.25,56.23,45.66,0.89,0.61,37.72,28.39,61.75,0.78,180.11274390508322,346.82,862.2,,
2021-08-11 11:00:00,18.88,47.66,17.955302120384665,40.82,55.52,50.04,,0.4,33.34,28.67,57.34,0.75,180.11274390508322,352.93,862.12,,
2021-08-11 12:00:00,20.46,47.66,17.955302120384665,39.4,52.97,38.52,,0.25,58.05,28.86,52.75,0.8,180.11274390508322,346.1,861.77,,
2021-08-11 13:00:00,26.06,47.99,17.955302120384665,35.1,47.77,34.02,,0.29,37.34,30.34,50.35,0.79,180.11274390508322,358.22,860.83,,
2021-08-11 14:00:00,24.09,47.99,17.955302120384665,40.55,52.94,39.78,3.57,0.6,51.96,30.55,48.9,0.71,180.11274390508322,356.98,860.17,,
2021-08-11 15:00:00,19.76,48.17,17.955302120384665,37.94,49.01,40.38,1.36,0.45,39.64,30.27,47.89,0.72,180.11274390508322,354.21,859.73,,
2021-08-11 16:00:00,20.03,48.45,17.955302120384665,34.5,46.35,34.11,,0.42,44.43,29.72,50.14,0.81,180.11274390508322,341.69,859.45,,
2021-08-12 08:00:00,9.83,34.85,17.955302120384665,21.11,31.21,21.21,2.1,0.58,11.56,25.25,78.48,0.33,180.11274390508322,228.59,862.95,,
2021-08-12 09:00:00,11.44,34.73,17.955302120384665,30.34,45.53,29.77,2.1,0.7,12.1,25.42,75.24,0.45,180.11274390508322,243.46,863.28,,
2021-08-12 10:00:00,12.21,32.87,17.955302120384665,34.53,51.78,39.15,4.08,0.71,16.2,25.85,68.78,0.73,180.11274390508322,273.6,863.25,,
2021-08-12 11:00:00,11.33,30.38,17.955302120384665,38.63,56.53,45.13,4.88,0.59,16.49,26.11,67.96,0.55,180.11274390508322,275.42,863.0,,
2021-08-12 12:00:00,15.86,36.77,17.955302120384665,45.13,65.94,49.66,0.1,0.56,20.12,26.01,67.35,0.65,180.11274390508322,272.42,862.55,,
2021-08-12 13:00:00,18.1,46.51,17.955302120384665,29.12,42.14,32.65,,0.47,19.14,25.95,68.4,0.47,180.11274390508322,283.51,862.15,,
2021-08-12 14:00:00,16.76,45.5,17.955302120384665,22.85,30.74,22.0,0.07,0.51,23.07,26.19,65.81,0.62,180.11274390508322,295.26,861.65,,
2021-08-12 15:00:00,17.02,45.96,17.955302120384665,35.29,48.3,38.7,0.26,0.51,25.23,26.47,62.41,0.83,180.11274390508322,307.58,861.15,,
2021-08-12 16:00:00,15.27,45.62,17.955302120384665,35.47,47.54,38.9,,0.34,33.56,26.35,61.16,0.9,180.11274390508322,299.22,861.0,,
2021-08-13 08:00:00,16.18,34.84,17.955302120384665,22.48,35.44,23.35,3.2,0.68,10.52,24.52,76.53,0.34,180.11274390508322,287.22,861.67,,
2021-08-13 09:00:00,17.02,35.54,17.955302120384665,41.01,63.85,41.51,3.22,0.87,14.17,25.14,69.25,0.57,180.11274390508322,305.93,861.85,,
2021-08-13 10:00:00,18.75,44.25,17.955302120384665,45.93,63.81,47.66,3.48,0.7,35.88,25.52,67.53,0.58,180.11274390508322,307.44,861.78,,
2021-08-13 11:00:00,20.59,45.73,17.955302120384665,45.71,61.95,54.32,2.96,0.56,31.28,26.39,62.38,0.61,180.11274390508322,322.59,861.48,,
2021-08-13 12:00:00,23.73,48.1,17.955302120384665,30.21,40.52,34.73,0.21,0.39,18.6,25.94,67.66,0.36,180.11274390508322,299.5,861.0,,
2021-08-13 13:00:00,26.95,48.04,17.955302120384665,30.1,41.19,30.19,1.09,0.43,23.78,26.16,68.26,0.52,180.11274390508322,310.05,860.4,,
2021-08-13 14:00:00,27.54,47.89,17.955302120384665,26.02,36.42,29.62,8.02,0.67,22.33,25.74,72.35,0.47,180.11274390508322,317.71,859.75,,
2021-08-13 15:00:00,22.91,56.89,17.955302120384665,28.74,43.3,38.44,24.86,0.65,21.88,25.74,71.05,0.79,180.11274390508322,315.51,859.28,,
2021-08-13 16:00:00,16.94,59.05,17.955302120384665,27.9,40.8,31.94,21.32,0.44,19.66,26.01,68.33,0.55,180.11274390508322,306.4,859.23,,
2021-08-14 08:00:00,14.48,24.98,17.955302120384665,34.26,53.14,33.42,3.4,0.91,15.31,24.73,74.52,0.42,180.11274390508322,300.7,860.85,,
2021-08-14 09:00:00,13.28,25.07,17.955302120384665,32.94,49.62,33.71,3.33,0.77,20.2,25.47,64.91,0.89,180.11274390508322,322.79,860.95,,
2021-08-14 10:00:00,15.68,31.61,17.955302120384665,34.06,48.75,32.25,0.23,0.62,39.64,25.81,61.76,0.8,180.11274390508322,313.97,860.77,,
2021-08-14 11:00:00,19.33,32.0,17.955302120384665,34.07,46.1,31.17,0.51,0.53,29.86,26.41,57.42,0.71,180.11274390508322,325.06,860.28,,
2021-08-14 12:00:00,23.74,32.18,17.955302120384665,33.13,44.14,29.56,0.81,0.48,34.14,27.04,54.86,0.67,180.11274390508322,338.39,859.8,,
2021-08-14 13:00:00,25.97,32.57,17.955302120384665,33.08,47.13,31.2,1.96,0.57,30.2,26.63,59.48,0.75,180.11274390508322,315.21,859.4,,
2021-08-14 14:00:00,21.84,31.69,17.955302120384665,30.36,39.41,27.33,5.91,0.51,108.3,26.0,64.22,1.2,180.11274390508322,297.15,859.17,,
2021-08-14 15:00:00,17.21,40.35,17.955302120384665,31.39,41.17,28.44,2.23,0.46,91.84,24.12,79.02,0.84,180.11274390508322,232.08,859.4,,
2021-08-14 16:00:00,15.97,44.71,17.955302120384665,25.41,34.56,23.83,1.25,0.44,20.13,23.37,82.2,0.93,180.11274390508322,154.03,859.4,,
2021-08-15 08:00:00,10.12,28.88,17.955302120384665,22.45,33.56,21.81,3.1,0.47,12.15,23.85,76.7,0.56,180.11274390508322,244.91,860.98,,
2021-08-15 09:00:00,12.03,28.55,17.955302120384665,23.1,34.06,22.27,3.1,0.42,21.68,24.98,67.54,0.75,180.11274390508322,298.78,861.2,,
2021-08-15 10:00:00,16.95,33.63,17.955302120384665,29.03,42.06,28.02,5.42,0.52,36.55,25.59,62.19,0.89,180.11274390508322,306.21,860.95,,
2021-08-15 11:00:00,17.99,46.83,17.955302120384665,32.09,47.0,30.6,16.11,0.47,36.23,26.04,56.96,1.02,180.11274390508322,301.16,860.77,,
2021-08-15 12:00:00,17.41,46.78,17.955302120384665,27.16,41.98,27.41,8.75,0.41,30.75,25.57,62.83,0.91,180.11274390508322,293.77,860.6,,
2021-08-15 13:00:00,20.96,45.49,17.955302120384665,29.69,43.86,29.4,4.24,0.44,40.22,26.18,61.85,0.71,180.11274390508322,322.77,860.02,,
2021-08-15 14:00:00,19.78,43.58,17.955302120384665,23.76,35.01,23.13,8.22,0.33,26.86,26.11,61.28,0.67,180.11274390508322,317.42,859.4,,
2021-08-15 15:00:00,14.74,41.16,17.955302120384665,21.62,29.18,20.0,7.04,0.31,31.18,26.82,57.49,0.83,180.11274390508322,335.21,859.02,,
2021-08-15 16:00:00,12.78,34.67,17.955302120384665,23.16,30.8,21.09,5.48,0.36,52.17,26.41,59.37,0.76,180.11274390508322,321.01,859.05,,
2021-08-16 08:00:00,14.05,22.94,17.955302120384665,26.8,43.83,27.65,2.8,0.95,8.63,23.77,81.24,0.29,180.11274390508322,262.72,861.73,,
2021-08-16 09:00:00,15.64,22.71,17.955302120384665,30.95,48.18,31.51,2.8,0.91,10.76,24.75,72.97,0.33,180.11274390508322,297.16,861.98,,
2021-08-16 10:00:00,18.38,34.8,17.955302120384665,40.0,61.05,42.01,1.98,0.77,14.36,25.44,67.5,0.62,180.11274390508322,317.24,862.0,,
2021-08-16 11:00:00,20.11,46.63,17.955302120384665,31.93,45.68,42.95,,0.52,19.77,25.73,65.78,0.65,180.11274390508322,312.12,861.53,,
2021-08-16 12:00:00,23.06,49.48,17.955302120384665,35.79,48.49,40.86,1.18,0.41,34.59,26.12,63.28,0.62,180.11274390508322,306.88,860.95,,
2021-08-16 13:00:00,25.46,56.07,17.955302120384665,38.63,51.44,41.24,5.51,0.54,33.49,26.38,62.17,0.63,180.11274390508322,313.63,860.35,,
2021-08-16 14:00:00,23.43,55.21,17.955302120384665,35.21,46.89,34.51,13.54,0.52,31.26,27.02,57.85,0.45,180.11274390508322,328.71,859.83,,
2021-08-16 15:00:00,21.74,55.67,17.955302120384665,38.7,54.41,38.46,23.22,0.59,20.75,27.17,55.42,0.57,180.11274390508322,325.72,859.55,,
2021-08-16 16:00:00,18.98,45.33,17.955302120384665,35.56,50.5,37.88,13.7,0.41,19.39,27.04,56.11,0.63,180.11274390508322,312.55,859.33,,
2021-08-17 08:00:00,13.35,32.56,17.955302120384665,18.36,26.66,18.18,2.5,0.48,10.14,23.91,82.38,0.24,180.11274390508322,228.11,861.85,,
2021-08-17 09:00:00,14.11,31.68,17.955302120384665,22.25,30.11,20.05,2.5,0.44,13.59,24.91,74.81,0.34,180.11274390508322,273.8,862.17,,
2021-08-17 10:00:00,12.33,32.22,17.955302120384665,26.79,37.78,28.86,11.03,0.54,15.55,25.63,68.91,0.31,180.11274390508322,296.95,862.02,,
2021-08-17 11:00:00,13.51,31.44,17.955302120384665,30.62,44.36,35.63,12.43,0.43,17.85,26.08,64.88,0.49,180.11274390508322,307.98,861.92,,
2021-08-17 12:00:00,18.61,36.76,17.955302120384665,31.38,43.88,31.18,0.18,0.26,33.02,26.86,56.9,0.68,180.11274390508322,321.27,861.2,,
2021-08-17 13:00:00,21.2,36.74,17.955302120384665,34.38,49.72,34.28,,0.35,31.05,27.44,53.92,0.69,180.11274390508322,331.95,860.38,,
2021-08-17 14:00:00,22.95,45.24,17.955302120384665,37.46,52.6,36.41,,0.53,32.47,27.1,58.21,0.57,180.11274390508322,317.07,859.85,,
2021-08-17 15:00:00,24.87,48.15,17.955302120384665,37.37,51.43,37.75,,0.49,23.35,27.24,56.43,0.59,180.11274390508322,314.39,859.4,,
2021-08-17 16:00:00,24.14,47.63,17.955302120384665,29.62,39.24,32.47,,0.48,25.06,28.69,61.8,0.66,180.11274390508322,328.97,859.3,,
2021-08-18 08:00:00,13.88,28.99,17.955302120384665,24.09,37.56,24.13,2.7,0.68,9.26,24.81,83.89,0.21,180.11274390508322,242.47,861.25,,
2021-08-18 09:00:00,13.75,31.5,17.955302120384665,27.37,41.06,27.74,5.58,0.62,11.74,25.9,73.82,0.48,180.11274390508322,294.08,861.4,,
2021-08-18 10:00:00,11.82,31.26,17.955302120384665,29.7,42.55,36.06,9.67,0.55,19.9,26.98,65.22,0.8,180.11274390508322,321.88,861.15,,
2021-08-18 11:00:00,10.92,29.58,17.955302120384665,30.91,43.82,37.5,6.78,0.38,21.83,27.3,56.85,0.78,180.11274390508322,340.68,860.88,,
2021-08-18 12:00:00,14.86,36.04,17.955302120384665,30.71,44.29,32.09,2.69,0.33,25.06,27.31,54.99,0.77,180.11274390508322,332.16,860.35,,
2021-08-18 13:00:00,18.66,45.29,17.955302120384665,35.45,49.65,34.5,1.18,0.4,25.21,27.66,53.29,0.51,180.11274390508322,334.56,859.53,,
2021-08-18 14:00:00,22.07,44.85,17.955302120384665,30.72,42.33,30.15,,0.55,24.38,27.27,58.28,0.49,180.11274390508322,328.39,858.92,,
2021-08-18 15:00:00,23.54,45.15,17.955302120384665,20.62,27.17,22.95,0.03,0.33,26.26,26.17,73.7,0.44,180.11274390508322,274.88,858.8,,
2021-08-18 16:00:00,21.27,50.28,17.955302120384665,23.2,32.02,26.28,,0.29,23.2,26.74,73.8,0.22,180.11274390508322,212.16,858.62,,
2021-08-19 08:00:00,9.5,25.32,17.955302120384665,21.77,33.53,22.36,2.3,0.66,11.14,24.23,79.92,0.46,180.11274390508322,274.26,860.73,,
2021-08-19 09:00:00,9.18,25.08,17.955302120384665,35.61,51.75,34.22,2.3,0.84,20.6,25.29,71.64,0.8,180.11274390508322,302.52,860.95,,
2021-08-19 10:00:00,11.03,29.01,17.955302120384665,25.71,36.3,28.27,2.38,0.49,27.38,25.75,67.08,0.86,180.11274390508322,305.49,860.8,,
2021-08-19 11:00:00,11.44,30.96,17.955302120384665,34.32,47.03,40.21,1.75,0.52,19.26,26.76,59.77,0.88,180.11274390508322,329.88,860.5,,
2021-08-19 12:00:00,15.87,28.22,17.955302120384665,28.22,39.34,29.76,0.35,0.33,25.11,26.4,63.33,0.53,180.11274390508322,308.0,860.03,,
2021-08-19 13:00:00,22.4,27.78,17.955302120384665,23.35,31.75,22.87,,0.3,20.27,26.51,64.41,0.53,180.11274390508322,313.48,859.47,,
2021-08-19 14:00:00,21.6,27.85,17.955302120384665,20.76,27.33,19.85,,0.38,26.79,25.37,72.65,0.62,180.11274390508322,267.31,858.95,,
2021-08-19 15:00:00,17.34,42.06,17.955302120384665,24.51,33.23,24.22,,0.44,17.28,24.12,86.74,0.34,180.11274390508322,150.0,858.95,,
2021-08-19 16:00:00,14.16,45.27,17.955302120384665,24.91,35.49,27.66,0.53,0.35,19.48,24.42,78.83,0.4,180.11274390508322,159.62,858.8,,
2021-08-20 08:00:00,19.99,25.25,17.955302120384665,18.16,27.63,19.05,2.7,0.73,9.22,23.8,85.75,0.33,180.11274390508322,255.26,861.0,,
2021-08-20 09:00:00,22.51,24.92,17.955302120384665,24.14,37.71,24.19,2.7,0.61,10.56,25.0,76.12,0.38,180.11274390508322,303.95,861.3,,
2021-08-20 10:00:00,21.32,28.57,17.955302120384665,16.72,22.7,16.59,3.05,0.33,13.71,25.58,71.02,0.38,180.11274390508322,304.21,861.45,,
2021-08-20 11:00:00,18.34,46.16,17.955302120384665,26.85,39.41,26.0,4.87,0.44,15.16,26.35,65.62,0.41,180.11274390508322,321.7,861.35,,
2021-08-20 12:00:00,19.61,45.73,17.955302120384665,34.08,49.76,32.73,7.5,0.55,15.18,26.88,60.24,0.34,180.11274390508322,324.8,860.75,,
2021-08-20 13:00:00,21.39,46.37,17.955302120384665,33.86,49.74,32.67,0.41,0.5,18.66,27.38,57.08,0.48,180.11274390508322,338.8,860.05,,
2021-08-20 14:00:00,20.69,46.49,17.955302120384665,22.99,29.81,21.33,,0.36,21.81,27.32,57.79,0.41,180.11274390508322,336.54,859.32,,
2021-08-20 15:00:00,18.09,47.04,17.955302120384665,23.35,30.37,20.66,,0.4,24.54,27.91,54.6,0.67,180.11274390508322,344.06,858.95,,
2021-08-20 16:00:00,18.8,47.22,17.955302120384665,27.54,36.91,24.18,,0.43,25.5,28.04,50.67,0.71,180.11274390508322,347.74,858.48,,
2021-08-21 08:00:00,12.42,34.93,17.955302120384665,16.34,24.22,16.66,2.3,0.49,9.59,23.72,81.21,0.44,180.11274390508322,255.99,862.05,,
2021-08-21 09:00:00,14.71,34.89,17.955302120384665,15.86,22.61,15.66,2.3,0.49,14.07,24.99,72.77,0.24,180.11274390508322,311.54,862.42,,
2021-08-21 10:00:00,17.29,39.39,17.955302120384665,13.88,18.09,15.53,3.08,0.31,32.54,26.07,65.36,0.54,180.11274390508322,349.82,862.35,,
2021-08-21 11:00:00,17.5,44.04,17.955302120384665,17.51,21.41,22.3,1.42,0.19,34.88,27.08,58.83,0.4,180.11274390508322,356.47,861.9,,
2021-08-21 12:00:00,23.17,43.98,17.955302120384665,26.71,35.8,26.09,0.26,0.19,35.64,27.72,52.98,0.3,180.11274390508322,350.47,861.22,,
2021-08-21 13:00:00,26.91,62.94,17.955302120384665,29.43,39.07,27.97,3.2,0.3,37.83,28.36,46.27,0.34,180.11274390508322,348.76,860.27,,
2021-08-21 14:00:00,25.57,62.94,17.955302120384665,28.64,35.7,26.31,0.17,0.36,36.38,28.78,44.1,0.35,180.11274390508322,362.38,859.53,,
2021-08-21 15:00:00,24.96,60.61,17.955302120384665,16.08,20.04,17.98,0.32,0.24,36.15,28.62,45.34,0.52,180.11274390508322,355.08,859.05,,
2021-08-21 16:00:00,23.02,56.96,17.955302120384665,34.14,44.53,32.74,0.31,0.35,38.03,25.33,72.92,0.63,180.11274390508322,227.79,859.2,,
2021-08-22 08:00:00,10.24,28.91,17.955302120384665,14.63,20.34,14.43,2.5,0.58,7.46,23.7,94.48,0.25,180.11274390508322,149.43,862.17,,
2021-08-22 09:00:00,11.49,29.01,17.955302120384665,22.92,34.75,23.03,2.5,0.49,15.37,26.04,68.79,0.21,180.11274390508322,282.0,862.27,,
2021-08-22 10:00:00,12.94,29.18,17.955302120384665,22.73,31.33,21.9,2.5,0.47,19.26,25.99,65.22,0.6,180.11274390508322,329.12,862.2,,
2021-08-22 11:00:00,13.94,31.48,17.955302120384665,21.86,32.05,21.28,2.33,0.35,24.12,26.59,58.29,0.57,180.11274390508322,342.85,862.1,,
2021-08-22 12:00:00,17.66,36.08,17.955302120384665,26.94,36.31,24.39,2.41,0.41,24.9,27.33,53.27,0.27,180.11274390508322,352.51,861.5,,
2021-08-22 13:00:00,20.71,36.06,17.955302120384665,21.43,26.26,18.52,2.03,0.33,31.96,27.38,53.22,0.33,180.11274390508322,351.52,860.42,,
2021-08-22 14:00:00,18.87,38.58,17.955302120384665,18.04,22.87,16.06,3.02,0.23,31.01,27.15,54.88,0.58,180.11274390508322,345.71,859.68,,
2021-08-22 15:00:00,14.83,43.36,17.955302120384665,20.87,28.82,19.27,5.95,0.26,32.07,27.56,50.74,0.58,180.11274390508322,350.46,858.95,,
2021-08-22 16:00:00,15.31,32.55,17.955302120384665,17.37,20.21,14.7,2.02,0.28,45.38,27.6,52.76,0.48,180.11274390508322,342.82,858.7,,
2021-08-23 08:00:00,16.0,28.3,17.955302120384665,28.99,42.36,27.13,2.1,0.98,9.71,24.37,88.84,0.22,180.11274390508322,150.16,861.98,,
2021-08-23 09:00:00,17.03,28.23,17.955302120384665,30.12,40.57,28.01,2.1,0.63,16.54,25.6,72.62,0.28,180.11274390508322,200.4,862.25,,
2021-08-23 10:00:00,17.5,40.46,17.955302120384665,27.44,38.94,29.88,0.76,0.59,24.73,26.42,64.01,0.52,180.11274390508322,339.75,862.23,,
2021-08-23 11:00:00,18.72,43.39,17.955302120384665,22.78,30.72,28.64,,0.37,25.76,27.34,57.2,0.38,180.11274390508322,360.72,861.78,,
2021-08-23 12:00:00,26.01,42.74,17.955302120384665,29.69,40.23,29.35,0.55,0.32,25.13,27.46,56.08,0.45,180.11274390508322,338.74,860.9,,
2021-08-23 13:00:00,28.98,67.07,17.955302120384665,48.7,72.41,49.05,0.31,0.52,20.11,27.35,59.34,0.42,180.11274390508322,328.47,860.1,,
2021-08-23 14:00:00,27.7,66.95,17.955302120384665,32.13,44.14,32.25,2.7,0.51,27.87,28.22,52.12,0.28,180.11274390508322,346.95,859.5,,
2021-08-23 15:00:00,26.95,66.74,17.955302120384665,14.38,17.09,14.92,3.76,0.23,29.12,26.94,63.16,0.66,180.11274390508322,264.47,858.92,,
