From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2021-03-22 08:00:00,78.01,232.99,43.85,13.12,41.95,49.5,12.67,0.22,6.0,27.454442202523524,84.75,0.54,180.11274390508322,,968.05,0.0,24.94
2021-03-22 09:00:00,72.86,220.98,33.09,31.27,42.86,50.0,24.36,0.21,7.5,27.454442202523524,74.06,0.69,180.11274390508322,,953.2,0.0,26.84
2021-03-22 10:00:00,68.39,238.82,17.03,97.92,64.9,69.0,23.71,0.27,8.5,27.454442202523524,70.43,0.4,180.11274390508322,,953.2,0.0,28.32
2021-03-22 11:00:00,72.42,249.35,5.97,87.58,50.53,56.25,23.62,0.02,19.25,27.454442202523524,68.1,0.62,180.11274390508322,,953.2,0.0,29.41
2021-03-22 12:00:00,73.44,253.36,2.88,41.55,24.05,34.5,14.75,0.0,30.5,27.454442202523524,69.94,0.84,180.11274390508322,,953.2,0.0,29.45
2021-03-22 13:00:00,33.31,246.31,1.93,35.68,20.22,28.0,12.88,0.0,37.0,27.454442202523524,67.0,1.27,180.11274390508322,,953.2,0.0,29.15
2021-03-22 14:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,,
2021-03-22 15:00:00,41.53,193.03,4.9,38.34,23.98,39.5,18.02,0.04,35.0,27.454442202523524,62.02,0.68,180.11274390508322,,964.45,0.0,29.6
2021-03-22 16:00:00,46.51,180.64,12.87,39.8,30.49,46.33,14.44,0.03,18.0,27.454442202523524,59.41,0.39,180.11274390508322,,982.4,0.0,29.41
2021-03-23 08:00:00,75.76,296.98,94.89,35.27,111.12,122.67,11.37,0.67,6.0,27.454442202523524,58.1,0.35,180.11274390508322,,953.2,0.0,26.7
2021-03-23 09:00:00,93.31,600.49,50.81,38.51,79.1,94.0,29.38,0.73,6.0,27.454442202523524,48.09,0.2,180.11274390508322,,953.2,0.0,29.28
2021-03-23 10:00:00,76.1,69.82,1.83,33.51,34.97,48.0,31.22,0.0,42.0,27.454442202523524,51.35,1.03,180.11274390508322,,953.2,0.0,29.38
2021-03-23 11:00:00,74.01,285.12,0.89,25.68,26.38,38.0,31.69,0.0,98.0,27.454442202523524,44.38,1.41,180.11274390508322,,953.2,0.0,30.69
2021-03-23 12:00:00,75.44,278.58,11.78,27.84,37.26,49.0,33.05,0.0,61.0,27.454442202523524,42.63,0.49,180.11274390508322,,953.2,0.0,31.37
2021-03-23 13:00:00,33.0,266.34,4.11,23.78,27.05,39.0,50.84,0.03,52.0,27.454442202523524,53.91,0.69,180.11274390508322,,953.2,0.0,30.41
2021-03-23 14:00:00,78.92,238.35,7.72,34.13,40.3,51.0,45.51,1.79,47.0,27.454442202523524,43.78,1.41,180.11274390508322,,953.2,0.0,30.94
2021-03-23 15:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,,
2021-03-23 16:00:00,61.26,224.35,6.88,25.79,31.33,43.0,12.49,1.45,36.0,27.454442202523524,72.26,1.43,180.11274390508322,,953.2,0.0,28.26
2021-03-24 08:00:00,85.12,307.6,60.62,68.75,84.32,92.3,28.8,2.21,5.5,27.454442202523524,53.48,0.45,180.11274390508322,,953.2,0.0,27.28
2021-03-24 09:00:00,77.44,339.09,53.47,82.84,86.0,95.47,4.64,2.37,1.5,27.454442202523524,47.25,0.45,180.11274390508322,,953.2,0.0,29.65
2021-03-24 10:00:00,81.8,269.8,39.92,73.69,70.34,79.64,3.0,2.05,4.33,27.454442202523524,41.39,0.59,180.11274390508322,,953.2,0.0,31.88
2021-03-24 11:00:00,75.07,290.24,28.32,72.7,60.54,69.07,3.82,1.67,26.67,27.454442202523524,34.89,0.61,180.11274390508322,,953.2,0.0,33.67
2021-03-24 12:00:00,73.17,302.54,8.75,61.04,38.96,48.45,0.93,1.15,41.33,27.454442202523524,42.75,0.43,180.11274390508322,,953.2,0.0,33.95
2021-03-24 13:00:00,73.52,286.59,0.65,45.38,24.23,33.41,0.96,1.01,52.5,27.454442202523524,51.87,1.12,180.11274390508322,,953.2,0.0,31.84
2021-03-24 14:00:00,71.8,264.08,3.76,48.27,27.17,35.09,0.81,1.21,55.0,27.454442202523524,48.92,0.67,180.11274390508322,,953.6,0.0,31.7
2021-03-24 15:00:00,71.55,270.73,7.01,54.6,34.2,42.41,21.77,1.29,43.5,27.454442202523524,46.33,1.45,180.11274390508322,,981.9,0.0,31.69
2021-03-24 16:00:00,71.31,240.72,11.35,63.57,42.44,50.79,23.84,1.22,37.33,27.454442202523524,52.35,1.44,180.11274390508322,,982.4,0.0,30.85
2021-03-25 08:00:00,78.38,293.85,99.44,61.39,131.57,140.0,6.66,2.21,8.5,27.454442202523524,40.78,0.38,180.11274390508322,,953.2,0.0,28.54
2021-03-25 09:00:00,72.54,208.99,63.23,68.03,98.88,107.0,7.21,1.87,9.0,27.454442202523524,29.15,0.43,180.11274390508322,,953.2,0.0,30.77
2021-03-25 10:00:00,71.7,342.42,60.8,66.68,96.04,105.33,,1.42,,27.454442202523524,21.56,0.77,180.11274390508322,,953.2,0.0,33.54
2021-03-25 11:00:00,74.84,306.19,29.41,62.25,61.95,71.5,19.24,0.48,30.0,27.454442202523524,19.34,0.59,180.11274390508322,,953.2,0.0,34.74
2021-03-25 12:00:00,67.89,260.71,3.12,53.67,31.19,39.5,9.38,,105.25,27.454442202523524,39.85,1.2,180.11274390508322,,953.2,0.0,32.28
2021-03-25 13:00:00,68.18,270.94,1.48,40.56,22.73,30.5,26.55,,,27.454442202523524,37.91,0.66,180.11274390508322,,953.3,0.0,33.17
2021-03-25 14:00:00,32.11,245.87,9.14,39.24,37.84,45.78,27.88,0.0,54.5,27.454442202523524,36.0,1.26,180.11274390508322,,963.1,0.0,34.23
2021-03-25 15:00:00,30.32,232.91,14.9,62.7,47.67,54.0,2.93,0.0,41.5,27.454442202523524,28.82,1.47,180.11274390508322,,953.6,0.0,34.48
2021-03-25 16:00:00,22.39,158.43,19.63,57.39,49.78,56.0,4.03,0.53,23.67,27.454442202523524,21.05,1.42,180.11274390508322,,971.3,0.0,34.54
2021-03-26 08:00:00,74.09,351.53,108.33,48.32,111.99,122.0,9.37,1.19,14.0,27.454442202523524,39.17,0.32,180.11274390508322,,982.4,0.0,27.92
2021-03-26 09:00:00,71.11,413.01,62.69,57.5,80.25,92.0,13.39,1.12,16.5,27.454442202523524,41.27,0.27,180.11274390508322,,982.4,0.0,29.76
2021-03-26 10:00:00,72.97,242.16,67.0,73.38,92.05,100.0,21.62,1.12,22.0,27.454442202523524,23.49,0.29,180.11274390508322,,982.05,0.0,32.44
2021-03-26 11:00:00,81.47,316.76,25.45,67.2,55.47,65.0,14.57,1.18,97.5,27.454442202523524,29.91,0.23,180.11274390508322,,977.6,0.0,34.25
2021-03-26 12:00:00,73.13,273.14,3.01,52.21,29.64,39.0,18.99,1.06,168.0,27.454442202523524,33.77,0.91,180.11274390508322,,965.7,0.0,33.66
2021-03-26 13:00:00,76.43,298.76,7.66,50.14,29.61,37.5,14.25,0.92,149.0,27.454442202523524,30.37,0.91,180.11274390508322,,953.2,0.0,34.04
2021-03-26 14:00:00,54.96,298.47,10.02,49.91,33.52,40.33,13.35,0.93,126.33,27.454442202523524,29.26,0.86,180.11274390508322,,953.2,0.0,33.84
2021-03-26 15:00:00,35.51,264.03,11.97,47.52,39.76,46.47,25.24,0.92,77.33,27.454442202523524,30.97,1.19,180.11274390508322,,953.2,0.0,33.26
2021-03-26 16:00:00,32.59,259.38,10.9,60.18,40.37,47.0,21.42,0.93,88.0,27.454442202523524,29.44,0.77,180.11274390508322,,953.2,0.0,33.15
2021-03-27 08:00:00,79.73,355.44,89.0,56.17,100.61,106.31,17.25,1.24,9.5,27.454442202523524,32.3,0.37,180.11274390508322,,982.4,0.0,29.32
2021-03-27 09:00:00,82.96,287.78,72.01,61.11,89.6,99.7,16.13,1.16,10.0,27.454442202523524,27.42,0.54,180.11274390508322,,982.4,0.0,31.01
2021-03-27 10:00:00,76.94,322.19,36.36,66.36,63.83,72.05,11.12,1.12,44.0,27.454442202523524,17.4,0.67,180.11274390508322,,982.9,0.0,34.85
2021-03-27 11:00:00,63.71,338.13,18.82,60.16,46.55,57.28,17.41,1.12,108.5,27.454442202523524,21.48,0.26,180.11274390508322,,965.75,0.0,36.7
2021-03-27 12:00:00,52.2,279.48,22.59,56.41,47.61,54.42,20.84,1.08,113.0,27.454442202523524,15.6,0.32,180.11274390508322,,953.2,0.0,37.58
2021-03-27 13:00:00,73.69,258.31,0.97,54.23,28.3,36.72,29.03,0.98,137.5,27.454442202523524,24.8,0.92,180.11274390508322,,953.2,0.0,36.17
2021-03-27 14:00:00,72.48,270.99,4.12,52.39,34.4,42.34,23.05,0.96,131.0,27.454442202523524,23.39,0.66,180.11274390508322,,953.2,0.0,36.18
2021-03-27 15:00:00,58.63,307.02,14.14,62.06,43.8,51.16,5.84,0.81,119.0,27.454442202523524,32.27,1.46,180.11274390508322,,953.2,0.0,33.66
2021-03-27 16:00:00,36.75,262.99,14.98,65.16,46.1,53.63,6.09,0.81,96.0,27.454442202523524,31.31,1.99,180.11274390508322,,953.2,0.0,33.02
2021-03-28 08:00:00,77.7,263.61,14.52,14.9,29.42,43.0,8.3,1.2,10.67,27.454442202523524,77.71,0.32,180.11274390508322,,982.4,0.0,27.27
2021-03-28 09:00:00,74.27,257.43,9.69,25.11,34.8,45.67,4.82,1.15,11.33,27.454442202523524,72.96,0.35,180.11274390508322,,982.4,0.0,28.74
2021-03-28 10:00:00,71.47,221.69,2.98,20.37,23.27,35.25,3.17,1.07,14.5,27.454442202523524,70.64,1.18,180.11274390508322,,982.42,0.0,29.19
2021-03-28 11:00:00,70.95,214.27,1.86,15.11,16.64,28.75,4.15,0.95,24.75,27.454442202523524,78.93,1.99,180.11274390508322,,982.45,0.0,29.04
2021-03-28 12:00:00,63.02,234.05,0.84,13.72,14.46,26.25,4.87,0.74,30.5,27.454442202523524,84.22,1.81,180.11274390508322,,980.43,0.0,28.82
2021-03-28 13:00:00,33.67,208.88,0.86,12.62,12.39,23.33,4.52,0.64,33.67,27.454442202523524,87.58,1.54,180.11274390508322,,969.03,0.0,28.69
2021-03-28 14:00:00,33.77,197.68,0.97,11.7,10.94,22.0,7.0,0.44,33.0,27.454442202523524,87.43,0.96,180.11274390508322,,953.2,0.0,29.05
2021-03-28 15:00:00,32.95,174.93,1.03,11.93,12.81,24.0,4.56,0.36,38.5,27.454442202523524,84.53,0.45,180.11274390508322,,953.2,0.0,29.38
2021-03-28 16:00:00,31.76,147.44,1.76,14.0,15.71,27.0,4.38,0.29,49.67,27.454442202523524,80.13,0.98,180.11274390508322,,953.2,0.0,28.55
2021-03-29 08:00:00,70.1,,11.72,2.6,11.97,21.0,3.57,0.01,29.0,27.454442202523524,89.6,0.5,180.11274390508322,,982.4,0.0,25.9
2021-03-29 09:00:00,76.78,148.15,9.76,4.4,12.21,19.5,9.22,0.01,30.25,27.454442202523524,79.9,0.52,180.11274390508322,,982.4,0.0,27.41
2021-03-29 10:00:00,75.58,297.28,11.16,5.1,14.02,20.0,14.38,0.0,46.0,27.454442202523524,71.38,0.48,180.11274390508322,,982.45,0.0,28.82
2021-03-29 11:00:00,80.16,80.88,0.14,5.49,4.35,10.5,12.48,0.06,89.5,27.454442202523524,69.81,0.53,180.11274390508322,,982.9,0.0,30.66
2021-03-29 12:00:00,73.02,297.43,0.64,6.9,7.22,14.0,7.74,0.0,110.5,27.454442202523524,46.92,0.82,180.11274390508322,,976.95,0.0,31.64
2021-03-29 13:00:00,41.7,236.75,3.81,7.88,10.62,18.0,5.14,0.0,108.0,27.454442202523524,70.04,1.33,180.11274390508322,,953.2,0.0,29.59
2021-03-29 14:00:00,30.45,209.73,2.52,7.68,9.69,15.33,5.39,0.0,69.67,27.454442202523524,72.32,1.06,180.11274390508322,,953.2,0.0,29.3
2021-03-29 15:00:00,25.62,122.18,2.27,8.98,10.77,15.75,20.92,0.0,55.5,27.454442202523524,77.1,1.44,180.11274390508322,,953.2,0.0,28.98
2021-03-29 16:00:00,20.93,105.48,3.27,20.84,23.36,23.0,29.39,0.0,39.5,27.454442202523524,78.54,1.09,180.11274390508322,,953.2,0.0,28.23
2021-03-30 08:00:00,35.68,571.85,9.39,11.77,13.69,21.0,9.59,0.0,15.67,27.454442202523524,94.68,0.32,180.11274390508322,,982.5,0.0,25.22
2021-03-30 09:00:00,23.86,185.57,5.15,8.68,8.67,17.0,13.32,0.0,13.0,27.454442202523524,84.05,1.09,180.11274390508322,,982.5,0.0,26.84
2021-03-30 10:00:00,0.91,1.3,3.86,10.49,8.57,18.0,11.46,0.0,13.5,27.454442202523524,80.25,1.04,180.11274390508322,,977.25,0.0,27.56
2021-03-30 11:00:00,21.8,26.62,4.74,10.9,9.5,18.0,13.56,0.0,17.0,27.454442202523524,77.17,0.78,180.11274390508322,,982.9,0.0,28.31
2021-03-30 12:00:00,26.78,139.68,3.03,14.41,9.95,18.33,10.11,0.0,27.0,27.454442202523524,73.87,0.59,180.11274390508322,,953.2,0.0,29.0
2021-03-30 13:00:00,22.23,111.66,1.13,16.76,9.52,15.5,5.53,0.0,40.5,27.454442202523524,73.62,1.8,180.11274390508322,,953.2,0.0,28.38
2021-03-30 14:00:00,20.36,134.69,2.23,18.46,11.16,18.0,4.14,0.0,37.5,27.454442202523524,69.81,1.07,180.11274390508322,,953.2,0.0,28.69
2021-03-30 15:00:00,18.48,129.68,2.41,21.68,13.28,20.5,0.46,0.0,35.0,27.454442202523524,69.5,1.57,180.11274390508322,,953.2,0.0,28.29
2021-03-30 16:00:00,18.71,110.21,2.29,19.94,12.21,21.5,0.36,0.0,48.0,27.454442202523524,72.84,1.31,180.11274390508322,,953.2,0.0,27.7
2021-03-31 08:00:00,58.34,193.0,51.74,23.53,64.01,74.0,12.76,0.0,13.0,27.454442202523524,82.14,0.44,180.11274390508322,,982.47,0.0,25.63
2021-03-31 09:00:00,27.08,145.31,17.58,45.54,41.42,54.0,8.91,0.0,10.75,27.454442202523524,71.52,0.39,180.11274390508322,,982.4,0.0,27.23
2021-03-31 10:00:00,24.36,148.8,10.06,148.93,88.01,97.25,10.48,0.0,15.5,27.454442202523524,65.9,0.55,180.11274390508322,,982.4,0.0,28.09
2021-03-31 11:00:00,23.72,118.1,2.82,35.43,20.71,32.0,15.14,,23.33,27.454442202523524,65.76,0.98,180.11274390508322,,982.53,0.0,28.67
2021-03-31 12:00:00,25.86,174.64,2.19,29.94,17.86,29.33,8.49,,22.0,27.454442202523524,69.11,1.06,180.11274390508322,,979.6,0.0,28.72
2021-03-31 13:00:00,24.73,141.71,5.15,27.61,19.66,36.5,6.62,,16.5,27.454442202523524,67.56,1.14,180.11274390508322,,982.85,0.0,29.06
2021-03-31 14:00:00,253.35,309.93,5.81,20.53,20.08,42.2,8.46,0.55,17.67,27.454442202523524,74.09,0.97,180.11274390508322,,958.93,0.0,28.51
2021-03-31 15:00:00,146.22,527.44,7.4,33.92,23.14,43.0,16.29,0.4,16.5,27.454442202523524,76.74,1.23,180.11274390508322,,953.2,0.0,28.34
2021-03-31 16:00:00,54.16,275.18,5.43,34.76,23.63,45.0,20.4,0.01,20.0,27.454442202523524,80.28,1.22,180.11274390508322,,953.2,0.0,27.55
2021-04-01 08:00:00,15.21,30.15,16.23,4.57,15.25,24.5,2.37,0.33,7.25,27.454442202523524,88.35,0.26,180.11274390508322,,982.4,0.0,26.11
2021-04-01 09:00:00,14.95,30.59,16.0,5.38,15.59,23.55,1.35,0.35,7.0,27.454442202523524,81.76,0.38,180.11274390508322,,982.4,0.0,26.73
2021-04-01 10:00:00,5.72,11.65,4.68,6.47,7.02,15.66,2.77,0.23,8.25,27.454442202523524,76.73,0.83,180.11274390508322,,982.15,0.0,27.96
2021-04-01 11:00:00,33.34,78.98,3.1,12.72,8.25,16.17,2.34,0.11,11.0,27.454442202523524,77.31,1.23,180.11274390508322,,980.05,0.0,28.27
2021-04-01 12:00:00,101.38,258.97,3.77,13.65,9.9,18.9,10.02,0.02,11.0,27.454442202523524,76.8,1.09,180.11274390508322,,982.85,0.0,28.65
2021-04-01 13:00:00,3.08,5.93,3.28,15.5,10.71,18.53,9.52,0.01,9.5,27.454442202523524,74.31,1.07,180.11274390508322,,954.42,0.0,28.99
2021-04-01 14:00:00,7.58,14.75,2.84,17.13,11.02,19.52,10.17,0.03,10.25,27.454442202523524,74.92,1.19,180.11274390508322,,953.2,0.0,29.06
2021-04-01 15:00:00,28.36,56.86,2.77,28.14,15.98,24.16,5.21,0.05,13.75,27.454442202523524,76.08,0.79,180.11274390508322,,953.2,0.0,28.86
2021-04-01 16:00:00,8.85,16.61,7.5,92.64,54.5,58.49,4.03,0.08,11.0,27.454442202523524,76.66,0.76,180.11274390508322,,953.2,0.0,28.42
2021-04-02 08:00:00,88.3,168.97,14.71,2.34,14.12,23.65,4.57,0.23,2.5,27.454442202523524,82.85,0.27,180.11274390508322,,982.4,0.0,26.14
2021-04-02 09:00:00,11.73,22.52,8.03,3.36,9.71,18.96,1.42,0.27,6.5,27.454442202523524,75.67,0.31,180.11274390508322,,982.4,0.0,27.53
2021-04-02 10:00:00,27.92,57.39,4.49,4.09,7.69,17.34,1.78,0.1,6.0,27.454442202523524,71.77,0.53,180.11274390508322,,982.4,0.0,28.14
2021-04-02 11:00:00,76.5,159.43,5.87,21.19,25.88,33.57,1.71,0.08,7.0,27.454442202523524,71.41,1.0,180.11274390508322,,981.03,0.0,28.32
2021-04-02 12:00:00,18.54,42.81,3.14,60.46,62.35,68.06,5.04,0.0,9.5,27.454442202523524,70.42,0.95,180.11274390508322,,982.85,0.0,28.84
2021-04-02 13:00:00,71.11,205.58,2.02,15.14,15.56,25.86,6.26,0.0,11.25,27.454442202523524,67.96,0.86,180.11274390508322,,979.92,0.0,28.98
2021-04-02 14:00:00,16.93,48.91,2.33,10.36,12.17,26.04,4.75,0.0,14.75,27.454442202523524,69.46,0.8,180.11274390508322,,953.2,0.0,29.04
2021-04-02 15:00:00,25.55,55.53,1.84,10.83,11.66,29.8,2.71,0.07,16.5,27.454442202523524,69.88,1.28,180.11274390508322,,953.2,0.0,28.63
2021-04-02 16:00:00,9.34,24.13,4.59,9.79,13.46,33.02,0.88,0.05,14.5,27.454442202523524,72.47,1.2,180.11274390508322,,953.2,0.0,27.76
2021-04-03 08:00:00,7.67,15.99,19.11,3.77,17.09,25.5,,,,27.454442202523524,80.41,0.23,180.11274390508322,,982.4,0.0,26.0
2021-04-03 09:00:00,8.19,17.1,6.94,4.58,9.28,18.28,4.49,0.04,6.33,27.454442202523524,77.84,0.51,180.11274390508322,,982.4,0.0,26.72
2021-04-03 10:00:00,16.97,28.99,4.99,5.66,9.66,18.67,4.1,0.22,6.75,27.454442202523524,76.38,0.87,180.11274390508322,,982.45,0.0,27.51
2021-04-03 11:00:00,140.05,273.31,3.47,57.53,60.11,67.57,3.61,0.1,10.25,27.454442202523524,73.43,0.98,180.11274390508322,,982.5,0.0,27.99
2021-04-03 12:00:00,55.49,105.0,2.73,10.84,13.03,28.19,5.66,0.0,13.75,27.454442202523524,71.75,0.97,180.11274390508322,,982.5,0.0,28.41
2021-04-03 13:00:00,26.56,49.12,4.25,9.28,12.49,35.85,4.91,0.01,12.5,27.454442202523524,71.12,0.7,180.11274390508322,,982.4,0.0,28.59
2021-04-03 14:00:00,43.55,80.27,3.1,8.94,11.42,33.17,5.85,0.0,9.5,27.454442202523524,71.26,0.77,180.11274390508322,,979.55,0.0,28.61
2021-04-03 15:00:00,47.56,87.48,2.2,8.32,8.87,27.78,2.82,0.0,9.25,27.454442202523524,73.44,0.82,180.11274390508322,,978.77,0.0,28.09
2021-04-03 16:00:00,49.97,91.5,1.87,8.92,10.27,27.34,2.6,0.01,12.5,27.454442202523524,74.92,0.73,180.11274390508322,,953.2,0.0,27.54
2021-04-04 08:00:00,117.8,217.36,14.46,2.43,12.77,19.64,7.37,0.06,14.0,27.454442202523524,80.84,0.3,180.11274390508322,,982.4,0.0,26.33
2021-04-04 09:00:00,37.07,68.59,11.48,5.19,11.9,18.05,7.37,0.06,15.75,27.454442202523524,75.43,0.19,180.11274390508322,,982.4,0.0,27.1
2021-04-04 10:00:00,40.64,74.89,4.82,4.27,6.03,13.1,8.51,0.03,17.5,27.454442202523524,71.76,0.68,180.11274390508322,,982.4,0.0,28.2
2021-04-04 11:00:00,90.15,166.69,1.83,13.53,8.5,14.87,8.82,0.01,23.75,27.454442202523524,71.11,1.24,180.11274390508322,,982.48,0.0,28.39
2021-04-04 12:00:00,47.34,87.48,3.36,103.17,55.03,59.03,6.46,0.0,21.0,27.454442202523524,70.8,1.18,180.11274390508322,,982.5,0.0,28.66
2021-04-04 13:00:00,35.35,65.91,2.73,23.97,13.84,19.81,11.71,0.01,24.0,27.454442202523524,71.35,1.49,180.11274390508322,,979.52,0.0,28.54
2021-04-04 14:00:00,47.36,88.0,2.45,18.22,11.46,17.59,15.59,0.03,30.5,27.454442202523524,69.94,0.98,180.11274390508322,,982.88,0.0,29.06
2021-04-04 15:00:00,59.53,110.93,6.44,17.88,14.44,24.04,14.7,0.04,45.0,27.454442202523524,70.95,0.98,180.11274390508322,,961.83,0.0,28.72
2021-04-04 16:00:00,47.39,87.99,6.24,16.9,13.19,26.31,17.46,0.02,30.5,27.454442202523524,73.75,1.0,180.11274390508322,,953.2,0.0,28.14
2021-04-05 08:00:00,74.68,139.75,34.42,5.21,30.22,37.0,4.34,0.35,15.75,27.454442202523524,81.11,0.35,180.11274390508322,,982.4,0.0,26.59
2021-04-05 09:00:00,45.53,84.63,24.95,12.01,26.25,31.75,25.6,0.41,18.75,27.454442202523524,78.26,0.88,180.11274390508322,,982.4,0.0,27.13
2021-04-05 10:00:00,62.19,115.4,10.28,17.26,17.25,25.0,26.16,0.27,21.0,27.454442202523524,74.77,0.6,180.11274390508322,,982.42,0.0,28.29
2021-04-05 11:00:00,87.09,164.11,9.6,21.98,19.18,25.75,21.73,0.26,20.25,27.454442202523524,74.39,0.77,180.11274390508322,,982.5,0.0,28.58
2021-04-05 12:00:00,34.98,66.19,3.53,89.38,49.09,51.25,8.64,0.06,34.25,27.454442202523524,74.37,1.21,180.11274390508322,,982.02,0.0,28.62
2021-04-05 13:00:00,25.22,46.58,7.25,65.16,39.58,44.0,8.52,0.09,35.5,27.454442202523524,72.69,1.04,180.11274390508322,,980.25,0.0,29.0
2021-04-05 14:00:00,105.49,197.7,3.73,89.89,49.21,54.0,8.01,0.12,39.25,27.454442202523524,71.78,1.07,180.11274390508322,,974.88,0.0,28.72
2021-04-05 15:00:00,46.18,86.36,9.87,31.34,24.29,31.0,9.68,0.18,19.0,27.454442202523524,70.27,1.61,180.11274390508322,,953.2,0.0,28.71
2021-04-05 16:00:00,75.54,138.58,14.48,31.88,28.28,39.5,10.86,0.18,12.0,27.454442202523524,70.06,0.83,180.11274390508322,,953.2,0.0,28.76
2021-04-06 08:00:00,104.22,194.22,61.14,44.45,72.19,82.52,22.8,0.92,9.5,27.454442202523524,63.72,0.37,180.11274390508322,,982.4,0.0,27.57
2021-04-06 09:00:00,169.53,309.96,38.87,45.44,54.89,65.34,3.34,0.71,9.5,27.454442202523524,56.52,0.3,180.11274390508322,,982.48,0.0,29.59
2021-04-06 10:00:00,42.41,71.19,16.64,46.14,37.57,47.66,2.41,0.31,12.5,27.454442202523524,56.44,0.38,180.11274390508322,,981.23,0.0,31.22
2021-04-06 11:00:00,32.2,93.49,2.98,35.03,21.02,31.32,0.52,0.24,19.25,27.454442202523524,63.54,0.62,180.11274390508322,,971.0,0.0,31.7
2021-04-06 12:00:00,31.07,182.21,2.79,29.31,17.42,28.12,11.83,0.1,19.0,27.454442202523524,70.65,0.89,180.11274390508322,,953.2,0.0,31.24
2021-04-06 13:00:00,30.49,172.22,6.59,28.12,21.18,31.07,14.13,0.17,9.25,27.454442202523524,71.75,0.94,180.11274390508322,,953.2,0.0,30.86
2021-04-06 14:00:00,31.21,171.79,9.29,32.52,26.22,36.09,13.1,0.16,20.5,27.454442202523524,65.73,1.18,180.11274390508322,,953.2,0.0,31.16
2021-04-06 15:00:00,31.48,164.47,7.37,37.2,26.68,36.47,15.5,0.28,21.75,27.454442202523524,58.64,0.86,180.11274390508322,,953.2,0.0,31.58
2021-04-06 16:00:00,29.41,132.9,12.52,37.89,32.37,41.0,12.21,0.19,17.5,27.454442202523524,55.28,0.52,180.11274390508322,,953.2,0.0,31.45
2021-04-07 08:00:00,53.62,197.64,,,,,6.99,0.77,6.5,27.454442202523524,79.17,0.24,180.11274390508322,,953.2,0.0,27.32
2021-04-07 09:00:00,44.23,165.4,,,,,19.62,0.77,7.5,27.454442202523524,69.74,0.18,180.11274390508322,,953.2,0.0,28.89
2021-04-07 10:00:00,31.95,163.77,,,,,19.56,0.46,11.0,27.454442202523524,71.95,0.57,180.11274390508322,,953.2,0.0,29.48
2021-04-07 11:00:00,30.57,171.47,,,,,15.98,0.04,12.25,27.454442202523524,74.69,1.01,180.11274390508322,,953.2,0.0,29.51
2021-04-07 12:00:00,31.21,164.62,,,,,2.04,0.12,13.75,27.454442202523524,70.36,0.72,180.11274390508322,,953.2,0.0,30.41
2021-04-07 13:00:00,31.63,149.25,,,,,1.16,0.23,12.5,27.454442202523524,68.94,0.46,180.11274390508322,,953.2,0.0,30.83
2021-04-07 14:00:00,30.86,148.75,,,,,0.28,0.12,14.5,27.454442202523524,66.89,1.18,180.11274390508322,,954.38,0.0,30.16
2021-04-07 15:00:00,29.04,125.16,,,,,4.33,0.14,14.0,27.454442202523524,61.09,1.35,180.11274390508322,,968.33,0.0,30.07
2021-04-07 16:00:00,28.93,129.86,,,,,3.39,0.1,14.0,27.454442202523524,61.81,0.56,180.11274390508322,,982.55,0.0,29.86
2021-04-08 08:00:00,46.9,168.73,,,,,27.8,0.02,16.25,27.454442202523524,83.57,0.33,180.11274390508322,,953.17,0.0,26.73
2021-04-08 09:00:00,38.95,197.81,,,,,14.03,0.07,17.25,27.454442202523524,79.81,0.32,180.11274390508322,,953.2,0.0,27.9
2021-04-08 10:00:00,31.47,161.86,,,,,16.2,0.07,19.5,27.454442202523524,79.49,0.34,180.11274390508322,,953.2,0.0,28.25
2021-04-08 11:00:00,29.79,150.65,,,,,16.93,0.01,19.25,27.454442202523524,79.13,0.46,180.11274390508322,,953.2,0.0,28.86
2021-04-08 12:00:00,29.86,149.78,,,,,6.58,0.0,22.25,27.454442202523524,80.2,0.81,180.11274390508322,,953.2,0.0,28.96
2021-04-08 13:00:00,31.23,151.7,,,,,6.84,0.04,23.5,27.454442202523524,84.77,0.99,180.11274390508322,,953.2,0.0,27.87
2021-04-08 14:00:00,30.0,143.82,,,,,9.56,0.03,34.0,27.454442202523524,82.89,1.35,180.11274390508322,,954.12,0.0,28.35
2021-04-08 15:00:00,29.9,131.14,,,,,20.45,0.04,30.75,27.454442202523524,82.0,1.07,180.11274390508322,,963.42,0.0,28.07
2021-04-08 16:00:00,30.37,141.6,,,,,24.82,0.16,27.0,27.454442202523524,78.87,0.76,180.11274390508322,,982.5,0.0,28.02
2021-04-09 08:00:00,40.02,196.39,,,,,18.86,0.1,19.0,27.454442202523524,84.76,0.21,180.11274390508322,,982.37,0.0,26.64
2021-04-09 09:00:00,36.36,166.57,,,,,12.19,0.3,19.0,27.454442202523524,75.89,0.24,180.11274390508322,,979.6,0.0,28.21
2021-04-09 10:00:00,31.92,142.57,,,,,19.34,0.07,20.25,27.454442202523524,74.77,0.57,180.11274390508322,,953.17,0.0,28.79
