From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),AT (degree C)
2021-07-17 15:00:00,50.37,42.23,4.88,6.12,11.0,27.77503817202344,12.562969638194955,1.73,17.41,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-17 16:00:00,45.4,56.39,4.86,6.02,10.88,27.77503817202344,12.562969638194955,1.72,23.91,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 08:00:00,22.39,7.39,5.92,6.03,11.95,27.77503817202344,12.562969638194955,1.73,8.18,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 09:00:00,25.79,16.95,5.34,5.94,11.28,27.77503817202344,12.562969638194955,1.73,10.38,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 10:00:00,32.7,25.43,5.1,6.14,11.24,27.77503817202344,12.562969638194955,1.75,12.61,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 11:00:00,36.6,40.28,4.93,6.29,11.22,27.77503817202344,12.562969638194955,1.71,16.29,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 12:00:00,39.46,56.29,4.86,6.08,10.94,27.77503817202344,12.562969638194955,1.69,18.51,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 13:00:00,43.53,68.13,4.87,6.57,11.44,27.77503817202344,12.562969638194955,1.74,20.67,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 14:00:00,55.23,79.33,4.82,6.86,11.68,27.77503817202344,12.562969638194955,1.76,25.63,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 15:00:00,40.18,79.78,4.89,6.78,11.68,27.77503817202344,12.562969638194955,1.79,19.05,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-18 16:00:00,11.13,39.23,4.84,6.32,11.16,27.77503817202344,12.562969638194955,1.75,16.63,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 08:00:00,13.14,,4.87,6.53,11.4,27.77503817202344,12.562969638194955,1.84,9.69,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 09:00:00,18.48,3.42,5.27,8.14,13.41,27.77503817202344,12.562969638194955,1.87,8.45,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 10:00:00,14.79,6.91,5.49,8.35,13.84,27.77503817202344,12.562969638194955,1.87,10.63,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 11:00:00,406.76,2.57,4.84,6.64,11.48,27.77503817202344,12.562969638194955,1.82,12.22,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 12:00:00,492.81,11.56,6.99,9.32,16.3,27.77503817202344,12.562969638194955,1.89,7.18,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 13:00:00,9.76,5.06,6.29,8.04,14.33,27.77503817202344,12.562969638194955,1.91,9.89,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 14:00:00,20.28,4.04,4.9,5.93,10.83,27.77503817202344,12.562969638194955,1.88,9.76,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 15:00:00,18.25,6.65,5.12,6.28,11.4,27.77503817202344,12.562969638194955,1.92,9.05,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-19 16:00:00,7.96,1.58,5.43,7.01,12.44,27.77503817202344,12.562969638194955,1.88,8.29,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 08:00:00,16.39,23.04,6.08,4.64,10.72,27.77503817202344,12.562969638194955,1.94,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 09:00:00,32.55,33.62,6.08,4.91,10.99,27.77503817202344,12.562969638194955,2.05,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 10:00:00,28.07,54.39,5.86,4.62,10.48,27.77503817202344,12.562969638194955,2.15,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 11:00:00,45.58,69.04,6.21,4.68,10.89,27.77503817202344,12.562969638194955,2.31,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 12:00:00,66.64,78.21,5.73,5.14,10.86,27.77503817202344,12.562969638194955,2.35,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 13:00:00,41.31,27.22,5.28,5.12,10.41,27.77503817202344,12.562969638194955,2.28,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 14:00:00,55.18,69.21,5.11,5.26,10.36,27.77503817202344,12.562969638194955,2.25,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 15:00:00,35.38,50.0,98.46,4.38,102.04,27.77503817202344,12.562969638194955,2.71,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-20 16:00:00,79.68,107.68,6.04,6.11,12.15,27.77503817202344,12.562969638194955,2.48,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 08:00:00,22.55,38.73,5.68,4.72,10.4,27.77503817202344,12.562969638194955,2.18,8.16,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 09:00:00,28.06,55.85,5.43,4.96,10.39,27.77503817202344,12.562969638194955,2.14,5.95,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 10:00:00,19.9,46.48,5.38,4.96,10.34,27.77503817202344,12.562969638194955,2.05,9.08,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 11:00:00,34.25,59.43,5.31,4.95,10.26,27.77503817202344,12.562969638194955,1.96,10.55,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 12:00:00,37.73,56.24,5.37,4.93,10.3,27.77503817202344,12.562969638194955,1.93,10.3,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 13:00:00,34.89,59.22,5.37,4.86,10.23,27.77503817202344,12.562969638194955,1.86,12.84,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 14:00:00,49.82,75.51,5.38,5.13,10.51,27.77503817202344,12.562969638194955,1.82,13.64,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 15:00:00,37.63,84.82,5.27,5.15,10.43,27.77503817202344,12.562969638194955,1.84,16.73,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-21 16:00:00,44.03,98.95,5.11,5.24,10.35,27.77503817202344,12.562969638194955,1.84,18.26,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 08:00:00,9.87,36.18,5.54,4.86,10.4,27.77503817202344,12.562969638194955,1.97,10.09,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 09:00:00,21.38,26.27,5.48,4.91,10.39,27.77503817202344,12.562969638194955,1.96,10.12,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 10:00:00,26.68,36.88,5.22,4.98,10.19,27.77503817202344,12.562969638194955,1.99,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 11:00:00,30.18,51.58,5.38,5.1,10.48,27.77503817202344,12.562969638194955,1.98,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 12:00:00,46.29,76.39,5.21,5.18,10.39,27.77503817202344,12.562969638194955,2.0,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 13:00:00,53.95,70.26,5.23,5.23,10.46,27.77503817202344,12.562969638194955,1.99,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 14:00:00,37.6,51.26,5.12,5.43,10.55,27.77503817202344,12.562969638194955,1.94,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 15:00:00,41.74,62.55,5.05,5.34,10.39,27.77503817202344,12.562969638194955,1.95,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-22 16:00:00,10.38,29.36,5.11,5.2,10.31,27.77503817202344,12.562969638194955,1.91,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 08:00:00,15.84,31.78,5.47,4.57,10.04,27.77503817202344,12.562969638194955,1.95,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 09:00:00,33.54,46.09,5.3,4.78,10.08,27.77503817202344,12.562969638194955,1.98,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 10:00:00,30.43,55.12,5.36,4.9,10.26,27.77503817202344,12.562969638194955,1.99,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 11:00:00,36.78,45.43,5.29,4.95,10.24,27.77503817202344,12.562969638194955,1.92,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 12:00:00,35.85,53.81,5.04,4.7,9.74,27.77503817202344,12.562969638194955,1.82,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 13:00:00,29.79,54.08,4.96,4.74,9.71,27.77503817202344,12.562969638194955,1.85,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 14:00:00,49.49,48.86,5.49,4.89,9.82,27.77503817202344,12.562969638194955,1.82,39.83,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 15:00:00,51.17,63.12,7.51,3.71,11.34,27.77503817202344,12.562969638194955,1.71,24.54,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-23 16:00:00,44.49,84.37,5.41,6.85,12.26,27.77503817202344,12.562969638194955,1.66,10.51,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 08:00:00,44.64,74.16,5.78,4.84,10.62,27.77503817202344,12.562969638194955,2.14,16.12,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 09:00:00,51.85,69.3,5.89,4.72,10.62,27.77503817202344,12.562969638194955,2.13,13.57,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 10:00:00,17.91,25.91,5.38,4.6,9.98,27.77503817202344,12.562969638194955,1.96,20.73,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 11:00:00,47.99,61.8,5.34,5.19,10.53,27.77503817202344,12.562969638194955,1.93,21.04,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 12:00:00,41.93,45.27,5.31,4.8,10.11,27.77503817202344,12.562969638194955,1.84,22.05,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 13:00:00,27.09,27.17,5.16,4.9,10.06,27.77503817202344,12.562969638194955,1.79,23.21,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 14:00:00,54.46,82.45,5.26,5.5,10.76,27.77503817202344,12.562969638194955,1.83,17.78,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 15:00:00,24.11,40.63,5.38,6.15,11.53,27.77503817202344,12.562969638194955,1.84,21.73,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-24 16:00:00,3.16,8.29,5.38,5.42,10.8,27.77503817202344,12.562969638194955,1.78,19.21,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 08:00:00,26.08,42.14,5.55,4.95,10.5,27.77503817202344,12.562969638194955,2.07,19.99,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 09:00:00,31.38,47.18,5.46,4.98,10.44,27.77503817202344,12.562969638194955,2.04,18.42,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 10:00:00,21.85,42.55,5.19,4.92,10.1,27.77503817202344,12.562969638194955,1.92,25.04,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 11:00:00,28.69,46.62,5.27,4.9,10.17,27.77503817202344,12.562969638194955,1.8,21.44,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 12:00:00,28.94,39.6,5.27,5.1,10.37,27.77503817202344,12.562969638194955,1.75,24.02,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 13:00:00,12.94,42.69,5.18,5.06,10.24,27.77503817202344,12.562969638194955,1.71,25.18,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 14:00:00,21.22,21.8,5.26,4.78,10.04,27.77503817202344,12.562969638194955,1.65,19.47,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 15:00:00,19.26,45.59,5.13,5.14,10.27,27.77503817202344,12.562969638194955,1.66,27.07,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-25 16:00:00,23.1,30.1,5.15,5.27,10.42,27.77503817202344,12.562969638194955,1.62,25.28,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 08:00:00,41.06,68.43,5.37,5.41,10.78,27.77503817202344,12.562969638194955,1.95,22.06,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 09:00:00,51.11,92.35,5.61,6.2,11.82,27.77503817202344,12.562969638194955,2.06,19.5,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 10:00:00,29.04,63.09,5.21,5.7,10.9,27.77503817202344,12.562969638194955,1.95,24.39,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 11:00:00,33.95,51.95,5.27,4.93,10.2,27.77503817202344,12.562969638194955,1.8,22.71,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 12:00:00,43.65,56.71,5.04,4.86,9.9,27.77503817202344,12.562969638194955,1.76,24.81,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 13:00:00,44.14,70.13,4.96,4.89,9.86,27.77503817202344,12.562969638194955,1.74,29.57,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 14:00:00,60.83,85.6,5.06,5.43,10.49,27.77503817202344,12.562969638194955,1.81,28.44,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 15:00:00,51.37,110.13,4.97,6.69,11.67,27.77503817202344,12.562969638194955,1.98,40.0,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-26 16:00:00,57.6,104.15,5.02,8.77,13.79,27.77503817202344,12.562969638194955,2.17,33.97,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 08:00:00,10.6,27.52,5.02,5.79,10.82,27.77503817202344,12.562969638194955,1.7,16.84,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 09:00:00,12.66,36.9,5.96,5.02,10.99,27.77503817202344,12.562969638194955,1.79,12.53,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 10:00:00,10.52,24.58,6.08,5.05,11.13,27.77503817202344,12.562969638194955,1.86,16.11,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 11:00:00,32.09,45.57,6.55,4.58,11.13,27.77503817202344,12.562969638194955,1.83,13.11,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 12:00:00,31.79,61.16,6.03,4.02,10.06,27.77503817202344,12.562969638194955,1.73,14.0,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 13:00:00,36.39,70.62,5.15,4.25,9.4,27.77503817202344,12.562969638194955,1.67,15.8,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 14:00:00,29.7,71.69,5.28,4.19,9.47,27.77503817202344,12.562969638194955,1.65,12.55,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 15:00:00,11.86,39.69,5.33,4.55,9.88,27.77503817202344,12.562969638194955,1.67,15.97,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-27 16:00:00,12.97,40.31,5.28,4.78,10.06,27.77503817202344,12.562969638194955,1.71,14.85,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 08:00:00,17.82,46.51,5.73,5.03,10.76,27.77503817202344,12.562969638194955,1.7,184.47,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 09:00:00,30.17,53.05,7.12,4.85,11.97,27.77503817202344,12.562969638194955,1.85,128.33,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 10:00:00,11.97,44.13,6.25,4.88,11.13,27.77503817202344,12.562969638194955,1.86,85.92,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 11:00:00,18.68,27.04,5.52,4.75,10.28,27.77503817202344,12.562969638194955,1.65,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 12:00:00,10.86,7.3,5.04,4.85,9.89,27.77503817202344,12.562969638194955,1.65,97.82,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 13:00:00,0.29,3.23,5.34,4.78,10.11,27.77503817202344,12.562969638194955,1.61,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 14:00:00,10.31,9.66,5.85,5.21,11.06,27.77503817202344,12.562969638194955,1.65,127.32,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 15:00:00,7.34,6.91,5.63,5.36,10.99,27.77503817202344,12.562969638194955,1.67,152.51,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-28 16:00:00,12.24,10.87,5.17,4.49,9.67,27.77503817202344,12.562969638194955,1.59,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 08:00:00,27.7,59.07,7.31,4.67,11.98,27.77503817202344,12.562969638194955,2.03,83.96,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 09:00:00,19.09,31.38,5.71,4.45,10.15,27.77503817202344,12.562969638194955,1.9,102.48,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 10:00:00,24.75,52.16,5.89,4.24,10.13,27.77503817202344,12.562969638194955,1.85,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 11:00:00,34.01,80.32,5.44,4.42,9.86,27.77503817202344,12.562969638194955,1.83,181.58,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 12:00:00,32.35,55.38,5.44,4.02,9.46,27.77503817202344,12.562969638194955,1.78,98.27,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 13:00:00,44.88,67.2,5.55,4.51,10.06,27.77503817202344,12.562969638194955,1.77,88.04,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 14:00:00,31.17,60.17,5.35,4.63,9.98,27.77503817202344,12.562969638194955,1.76,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 15:00:00,49.94,85.5,5.34,4.73,10.07,27.77503817202344,12.562969638194955,1.76,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-29 16:00:00,26.08,65.08,5.27,5.02,10.29,27.77503817202344,12.562969638194955,1.77,83.25,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 08:00:00,18.47,35.26,5.44,5.17,10.61,27.77503817202344,12.562969638194955,2.13,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 09:00:00,41.28,57.48,5.86,4.79,10.65,27.77503817202344,12.562969638194955,2.17,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 10:00:00,40.21,65.8,6.16,4.94,11.1,27.77503817202344,12.562969638194955,2.34,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 11:00:00,51.83,79.0,5.77,4.86,10.62,27.77503817202344,12.562969638194955,2.25,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 12:00:00,63.51,77.47,5.64,4.62,10.26,27.77503817202344,12.562969638194955,2.25,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 13:00:00,51.28,65.76,5.19,5.15,10.34,27.77503817202344,12.562969638194955,2.16,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 14:00:00,53.81,55.74,5.12,5.5,10.62,27.77503817202344,12.562969638194955,2.09,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 15:00:00,56.3,71.67,5.18,4.83,10.01,27.77503817202344,12.562969638194955,1.93,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-30 16:00:00,31.91,39.88,5.09,5.5,10.59,27.77503817202344,12.562969638194955,1.9,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 08:00:00,7.03,14.01,5.4,4.26,9.66,27.77503817202344,12.562969638194955,1.86,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 09:00:00,24.14,23.44,5.44,4.7,10.13,27.77503817202344,12.562969638194955,1.92,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 10:00:00,8.51,21.03,5.42,4.07,9.48,27.77503817202344,12.562969638194955,1.97,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 11:00:00,23.68,25.27,5.37,4.33,9.7,27.77503817202344,12.562969638194955,1.87,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 12:00:00,24.95,30.78,5.26,4.73,9.99,27.77503817202344,12.562969638194955,1.84,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 13:00:00,12.78,21.8,5.18,4.81,9.99,27.77503817202344,12.562969638194955,1.82,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 14:00:00,35.69,30.67,5.26,4.44,9.69,27.77503817202344,12.562969638194955,1.79,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 15:00:00,29.42,29.41,5.3,4.64,9.94,27.77503817202344,12.562969638194955,1.79,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-07-31 16:00:00,24.9,35.52,5.25,5.33,10.58,27.77503817202344,12.562969638194955,1.78,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 08:00:00,19.21,31.36,52.32,4.7,47.22,27.77503817202344,12.562969638194955,2.43,49.56,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 09:00:00,44.02,28.18,6.25,5.66,11.92,27.77503817202344,12.562969638194955,2.19,157.34,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 10:00:00,29.43,29.07,5.98,6.2,12.19,27.77503817202344,12.562969638194955,2.21,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 11:00:00,19.01,14.01,6.61,6.65,13.26,27.77503817202344,12.562969638194955,2.3,175.02,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 12:00:00,39.17,23.88,7.34,6.75,14.09,27.77503817202344,12.562969638194955,2.32,89.99,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 13:00:00,34.09,34.81,5.74,6.73,12.46,27.77503817202344,12.562969638194955,2.18,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 14:00:00,30.03,28.94,5.72,7.31,13.02,27.77503817202344,12.562969638194955,2.14,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 15:00:00,40.96,39.06,5.51,5.51,11.02,27.77503817202344,12.562969638194955,2.05,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-01 16:00:00,18.52,17.5,5.25,5.96,11.21,27.77503817202344,12.562969638194955,2.11,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 08:00:00,32.14,67.12,6.68,9.51,16.19,27.77503817202344,12.562969638194955,3.05,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 09:00:00,33.83,50.89,6.4,9.18,15.58,27.77503817202344,12.562969638194955,2.89,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 10:00:00,20.55,37.92,6.03,9.35,15.37,27.77503817202344,12.562969638194955,2.64,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 11:00:00,10.77,14.91,5.95,10.34,16.3,27.77503817202344,12.562969638194955,2.46,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 12:00:00,36.77,45.68,5.58,10.75,16.33,27.77503817202344,12.562969638194955,2.45,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 13:00:00,47.1,74.87,5.26,9.76,15.02,27.77503817202344,12.562969638194955,2.55,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 14:00:00,41.16,50.75,5.28,9.95,15.23,27.77503817202344,12.562969638194955,2.28,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 15:00:00,45.65,60.06,5.32,8.01,13.33,27.77503817202344,12.562969638194955,2.22,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-02 16:00:00,15.34,26.03,5.38,7.2,12.58,27.77503817202344,12.562969638194955,2.26,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-03 08:00:00,14.32,29.6,5.58,5.64,11.21,27.77503817202344,12.562969638194955,2.08,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-03 09:00:00,31.9,39.01,5.57,5.57,11.14,27.77503817202344,12.562969638194955,2.07,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-03 10:00:00,22.41,41.04,5.27,5.56,10.83,27.77503817202344,12.562969638194955,2.0,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-03 11:00:00,26.71,45.98,5.33,5.76,11.09,27.77503817202344,12.562969638194955,1.98,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-03 12:00:00,14.41,31.94,5.26,5.7,10.95,27.77503817202344,12.562969638194955,1.91,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
2021-08-03 13:00:00,13.99,31.84,5.21,5.45,10.67,27.77503817202344,12.562969638194955,1.89,,27.454442202523524,65.51356002274453,1.5410203286365634,180.11274390508322,,
