From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),RF (mm),AT (degree C)
2022-05-27 10:00:00,80.03,131.05,3.72,6.14,18.69,17.79,9.07,1.22,77.38,34.5,40.86,1.19,180.11274390508322,472.42,0.0,
2022-05-27 11:00:00,72.1,138.12,3.79,7.14,17.88,15.59,6.56,1.4,74.65,35.44,35.84,1.11,180.11274390508322,852.04,0.0,
2022-05-27 12:00:00,67.25,136.32,3.63,7.97,17.04,18.63,5.85,0.7,70.65,36.36,32.34,1.11,180.11274390508322,889.36,0.0,
2022-05-27 13:00:00,69.08,141.85,3.62,7.36,19.83,15.88,4.86,0.99,74.55,37.77,25.86,0.84,180.11274390508322,835.7,0.0,
2022-05-27 14:00:00,53.12,143.97,3.6,7.37,15.94,16.14,3.99,1.45,78.74,38.36,24.21,0.81,180.11274390508322,714.92,0.0,
2022-05-27 15:00:00,55.57,155.97,3.89,7.58,20.05,15.44,3.99,1.12,80.01,38.42,24.6,0.78,180.11274390508322,550.15,0.0,
2022-05-27 16:00:00,58.2,157.3,3.27,7.64,16.83,19.62,3.26,0.91,80.57,38.62,25.36,0.71,180.11274390508322,344.83,0.0,
2022-05-28 08:00:00,58.48,155.12,3.38,7.92,17.57,14.05,6.53,0.54,20.69,30.97,52.72,1.56,180.11274390508322,199.57,0.0,
2022-05-28 09:00:00,62.98,174.95,3.89,8.96,15.04,23.4,6.12,0.97,28.8,33.69,44.09,0.52,180.11274390508322,277.76,0.0,
2022-05-28 10:00:00,62.85,204.95,3.55,8.38,16.63,21.73,3.81,1.11,30.99,34.62,43.46,2.06,180.11274390508322,498.67,0.0,
2022-05-28 11:00:00,67.17,262.62,4.12,9.43,16.61,23.89,2.83,1.11,38.8,35.27,42.21,1.54,180.11274390508322,780.09,0.0,
2022-05-28 12:00:00,62.93,293.33,3.2,9.09,16.71,22.29,4.26,1.14,44.48,36.71,38.13,1.25,180.11274390508322,846.63,0.0,
2022-05-28 13:00:00,62.88,301.48,3.39,6.6,16.43,18.81,4.23,0.9,43.61,38.02,33.73,1.16,180.11274390508322,795.75,0.0,
2022-05-28 14:00:00,70.58,318.48,3.35,8.39,16.96,16.86,3.59,0.78,46.24,38.34,34.34,1.27,180.11274390508322,668.4,0.0,
2022-05-28 15:00:00,85.1,357.65,3.76,7.06,17.27,19.69,2.89,1.05,44.09,38.98,33.22,1.18,180.11274390508322,507.37,0.0,
2022-05-28 16:00:00,76.25,396.18,3.94,7.83,16.06,16.47,1.88,1.02,42.77,38.91,31.86,1.45,180.11274390508322,321.81,0.0,
2022-05-29 08:00:00,59.53,128.75,3.48,6.5,16.34,15.11,7.35,0.62,29.48,31.55,55.7,0.57,180.11274390508322,146.95,0.0,
2022-05-29 09:00:00,65.47,150.67,3.33,7.17,14.36,17.05,7.63,0.74,43.87,34.05,47.03,0.45,180.11274390508322,182.68,0.0,
2022-05-29 10:00:00,71.82,182.47,3.85,8.53,15.95,21.95,6.9,1.41,53.35,35.11,41.48,1.23,180.11274390508322,366.36,0.0,
2022-05-29 11:00:00,69.73,222.97,3.58,6.34,17.24,16.18,5.47,1.23,54.3,36.62,37.66,1.15,180.11274390508322,867.92,0.0,
2022-05-29 12:00:00,66.15,242.1,3.24,7.44,17.93,19.87,6.54,0.83,68.34,38.35,28.52,0.87,180.11274390508322,907.24,0.0,
2022-05-29 13:00:00,65.3,240.88,3.1,6.66,17.46,17.3,6.15,0.73,76.42,39.41,23.75,0.77,180.11274390508322,809.18,0.0,
2022-05-29 14:00:00,66.57,232.73,3.71,8.74,14.8,21.32,5.01,1.07,69.34,40.15,22.9,0.69,180.11274390508322,695.88,0.0,
2022-05-29 15:00:00,64.03,231.12,3.91,8.46,18.24,18.47,3.83,0.95,60.98,40.4,22.03,0.84,180.11274390508322,526.64,0.0,
2022-05-29 16:00:00,69.5,227.3,3.94,7.87,18.4,16.78,2.78,0.91,55.53,35.69,34.34,4.87,180.11274390508322,54.21,0.0,
2022-05-30 08:00:00,80.23,189.55,3.49,8.23,17.76,19.57,7.67,0.9,22.61,31.0,62.41,1.9,180.11274390508322,184.62,0.0,
2022-05-30 09:00:00,81.82,189.8,3.52,8.25,17.13,21.05,7.97,1.0,32.34,33.3,52.36,1.35,180.11274390508322,237.66,0.0,
2022-05-30 10:00:00,75.83,188.65,3.23,7.67,16.52,17.64,5.28,1.21,38.33,34.5,46.52,1.21,180.11274390508322,437.2,0.12,
2022-05-30 11:00:00,70.8,196.55,3.7,7.23,18.02,19.76,5.09,1.2,48.08,34.93,44.87,0.73,180.11274390508322,831.01,0.0,
2022-05-30 12:00:00,64.53,209.2,3.62,6.88,17.23,23.64,4.5,0.97,56.12,36.56,40.17,0.98,180.11274390508322,877.11,0.0,
2022-05-30 13:00:00,60.98,232.57,3.97,7.29,18.43,16.14,3.73,1.25,62.93,38.0,32.89,0.68,180.11274390508322,817.58,0.0,
2022-05-30 14:00:00,65.27,253.8,3.0,8.43,17.49,16.57,3.37,1.11,62.18,39.73,24.48,1.04,180.11274390508322,645.14,0.0,
2022-05-30 15:00:00,72.05,308.2,3.5,8.69,19.17,15.7,2.33,1.18,57.67,39.94,20.28,1.78,180.11274390508322,462.79,0.0,
2022-05-30 16:00:00,98.05,508.85,4.04,6.92,19.37,21.05,1.78,0.98,57.02,40.09,16.86,2.13,180.11274390508322,312.09,0.0,
2022-05-31 08:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-05-31 09:00:00,85.7,184.3,3.1,8.47,17.09,21.8,15.1,1.13,44.96,31.63,46.62,0.9,180.11274390508322,260.52,0.0,
2022-05-31 10:00:00,,,3.83,9.4,18.26,21.48,7.39,0.9,35.0,32.4,44.2,1.14,180.11274390508322,429.35,0.0,
2022-05-31 11:00:00,65.73,188.8,3.14,8.34,17.21,18.06,7.57,0.82,47.8,34.88,35.09,1.08,180.11274390508322,819.76,0.0,
2022-05-31 12:00:00,99.9,286.2,4.22,6.57,17.55,18.13,14.25,0.98,77.39,37.35,27.66,0.51,180.11274390508322,839.98,0.0,
2022-05-31 13:00:00,115.83,304.88,3.5,7.72,17.2,18.44,11.55,0.73,86.06,38.85,23.86,0.93,180.11274390508322,787.84,0.0,
2022-05-31 14:00:00,113.38,300.93,3.35,8.4,19.83,17.69,6.87,0.97,79.43,39.52,19.18,1.4,180.11274390508322,669.95,0.0,
2022-05-31 15:00:00,100.03,293.77,3.36,7.66,16.8,17.12,4.26,1.11,71.98,39.87,18.52,1.6,180.11274390508322,526.73,0.0,
2022-05-31 16:00:00,98.75,274.95,3.38,8.53,19.57,16.64,5.81,1.4,69.6,39.85,17.9,1.3,180.11274390508322,371.34,0.0,
2022-06-01 08:00:00,96.5,259.48,3.54,7.61,18.56,14.43,9.06,0.71,51.43,33.52,30.62,1.16,180.11274390508322,143.93,0.0,
2022-06-01 09:00:00,102.6,258.52,3.51,8.34,16.3,20.15,7.07,0.91,61.27,36.48,23.62,0.95,180.11274390508322,183.98,0.0,
2022-06-01 10:00:00,111.32,235.38,3.45,6.91,17.35,19.89,5.04,1.22,69.16,37.76,17.57,0.7,180.11274390508322,388.14,0.0,
2022-06-01 11:00:00,124.38,199.85,3.9,6.29,17.32,21.38,5.31,1.08,70.94,40.31,12.88,0.69,180.11274390508322,890.49,0.0,
2022-06-01 12:00:00,124.95,169.18,3.94,7.84,18.89,15.97,4.08,0.99,67.45,40.59,11.51,1.05,180.11274390508322,929.67,0.0,
2022-06-01 13:00:00,120.08,160.97,3.15,7.32,16.39,18.29,4.79,1.07,65.5,40.97,10.46,0.84,180.11274390508322,879.06,0.0,
2022-06-01 14:00:00,118.93,160.83,4.01,8.95,17.89,17.02,3.79,0.87,63.81,42.81,10.25,1.33,180.11274390508322,760.53,0.0,
2022-06-01 15:00:00,113.45,162.1,3.91,6.13,19.02,19.74,3.94,1.04,61.52,41.59,10.8,0.73,180.11274390508322,321.33,0.0,
2022-06-01 16:00:00,103.88,167.88,3.43,8.15,16.08,20.29,2.27,1.2,54.15,41.56,10.81,1.77,180.11274390508322,26.55,0.0,
2022-06-02 08:00:00,75.35,172.22,3.51,7.58,15.16,18.65,8.84,0.81,28.53,32.31,35.42,0.78,180.11274390508322,200.54,0.0,
2022-06-02 09:00:00,80.97,183.18,2.93,7.96,17.64,20.53,7.06,0.9,37.43,34.19,31.18,1.24,180.11274390508322,198.24,0.0,
2022-06-02 10:00:00,85.52,196.48,3.41,7.83,19.42,21.68,9.05,0.62,50.73,37.02,24.59,1.49,180.11274390508322,388.61,0.0,
2022-06-02 11:00:00,98.08,200.2,2.97,8.21,17.19,19.87,9.38,0.87,61.09,39.5,17.02,1.35,180.11274390508322,886.09,0.0,
2022-06-02 12:00:00,105.95,198.47,3.7,8.65,17.95,16.96,8.0,0.78,62.32,41.03,12.71,1.77,180.11274390508322,899.55,0.0,
2022-06-02 13:00:00,104.62,194.65,3.0,7.77,19.05,18.92,7.83,0.8,59.56,41.67,10.87,1.64,180.11274390508322,827.62,0.0,
2022-06-02 14:00:00,104.38,183.93,3.73,6.97,18.09,21.45,8.68,1.15,57.59,41.85,9.18,1.89,180.11274390508322,734.51,0.0,
2022-06-02 15:00:00,97.48,172.67,3.33,6.76,17.6,20.43,12.15,0.75,56.89,42.13,8.2,1.67,180.11274390508322,577.4,0.0,
2022-06-02 16:00:00,89.15,163.23,3.64,8.77,16.46,15.4,3.59,0.98,55.27,41.87,8.0,1.4,180.11274390508322,366.39,0.0,
2022-06-03 08:00:00,81.12,171.53,3.21,8.21,16.84,19.02,17.69,1.07,45.89,32.56,26.02,1.12,180.11274390508322,111.11,0.0,
2022-06-03 09:00:00,88.03,179.68,3.52,6.64,16.79,14.82,15.64,1.01,56.62,34.21,26.1,1.32,180.11274390508322,143.62,0.0,
2022-06-03 10:00:00,89.05,183.2,3.33,7.96,16.5,18.63,11.12,1.27,61.82,35.1,26.02,1.27,180.11274390508322,346.95,0.0,
2022-06-03 11:00:00,88.2,167.7,3.34,7.59,17.2,15.2,6.61,0.95,63.9,40.08,11.26,1.87,180.11274390508322,943.5,0.0,
2022-06-03 12:00:00,83.7,137.2,3.44,8.09,16.93,16.9,5.09,1.17,59.56,40.08,9.54,2.0,180.11274390508322,959.65,0.0,
2022-06-03 13:00:00,80.88,124.4,3.71,6.72,15.21,20.62,7.21,0.98,58.26,41.75,7.46,1.77,180.11274390508322,906.09,0.0,
2022-06-03 14:00:00,79.02,123.8,3.4,7.6,16.72,18.6,6.96,0.91,56.91,42.42,6.54,1.31,180.11274390508322,760.02,0.0,
2022-06-03 15:00:00,77.47,115.2,3.43,7.37,17.38,21.61,4.97,0.84,53.11,42.24,6.36,1.72,180.11274390508322,556.43,0.0,
2022-06-03 16:00:00,76.3,113.95,3.46,8.2,16.32,19.67,6.2,1.1,53.11,41.81,6.45,2.12,180.11274390508322,431.09,0.0,
2022-06-04 08:00:00,91.35,170.62,3.8,9.09,16.68,25.38,15.02,1.33,42.46,34.73,20.63,1.38,180.11274390508322,121.62,0.0,
2022-06-04 09:00:00,97.15,188.48,3.58,8.34,16.21,18.09,13.33,1.2,55.59,37.66,15.52,1.07,180.11274390508322,149.18,0.0,
2022-06-04 10:00:00,91.4,181.68,3.74,6.88,17.28,14.05,12.79,0.76,58.73,39.78,12.33,0.76,180.11274390508322,333.55,0.0,
2022-06-04 11:00:00,89.55,157.35,3.36,7.97,18.58,19.39,11.27,1.0,59.95,41.12,9.65,0.85,180.11274390508322,956.55,0.0,
2022-06-04 12:00:00,84.12,137.05,3.95,8.98,16.63,19.55,6.97,1.14,56.03,42.09,7.81,1.16,180.11274390508322,969.93,0.0,
2022-06-04 13:00:00,81.9,121.88,3.71,8.72,16.79,12.76,8.71,1.03,52.26,42.59,6.44,1.27,180.11274390508322,921.36,0.0,
2022-06-04 14:00:00,80.12,114.12,3.18,7.92,17.55,19.21,20.75,0.94,53.93,42.9,6.06,1.49,180.11274390508322,793.88,0.0,
2022-06-04 15:00:00,74.33,114.1,3.56,7.68,16.57,19.23,19.51,1.0,53.36,43.12,6.06,1.22,180.11274390508322,630.76,0.0,
2022-06-04 16:00:00,66.57,110.65,3.87,7.64,17.6,17.89,5.61,0.96,49.07,42.93,6.08,1.24,180.11274390508322,420.03,0.0,
2022-06-05 08:00:00,77.03,176.22,3.42,6.87,17.36,18.85,5.64,0.99,29.19,33.67,19.36,1.78,180.11274390508322,135.62,0.0,
2022-06-05 09:00:00,83.12,192.62,4.16,6.51,18.21,18.4,7.84,0.91,32.58,36.49,17.04,2.42,180.11274390508322,163.51,0.0,
2022-06-05 10:00:00,91.35,222.15,3.62,8.28,17.85,17.36,10.39,1.25,34.94,38.59,14.85,2.94,180.11274390508322,332.66,0.0,
2022-06-05 11:00:00,96.2,242.77,3.91,8.33,18.0,18.35,9.51,0.98,39.87,40.02,12.76,2.73,180.11274390508322,987.55,0.0,
2022-06-05 12:00:00,94.42,244.7,3.57,6.93,16.95,15.59,7.2,1.21,41.99,41.47,10.07,2.08,180.11274390508322,,0.0,
2022-06-05 13:00:00,86.27,233.47,3.85,8.1,19.41,20.89,5.12,0.69,42.05,42.25,8.53,1.85,180.11274390508322,929.5,0.0,
2022-06-05 14:00:00,81.9,204.93,3.6,6.94,15.57,16.58,1.8,0.88,39.85,42.58,7.2,1.64,180.11274390508322,819.77,0.0,
2022-06-05 15:00:00,79.28,166.75,3.53,7.71,16.38,22.25,0.89,0.66,39.41,42.81,7.1,1.57,180.11274390508322,639.71,0.0,
2022-06-05 16:00:00,71.35,146.65,3.44,7.82,17.39,18.88,2.31,0.87,39.83,42.43,7.6,1.87,180.11274390508322,441.99,0.0,
2022-06-06 08:00:00,85.8,183.62,3.57,7.99,17.74,20.17,7.07,0.72,28.19,33.85,18.82,1.93,180.11274390508322,142.92,0.0,
2022-06-06 09:00:00,79.55,183.7,3.13,8.47,17.11,19.15,7.12,0.86,32.12,36.45,16.95,1.87,180.11274390508322,188.4,0.0,
2022-06-06 10:00:00,74.05,181.78,3.37,7.33,16.83,17.07,7.02,1.25,36.46,38.7,14.61,1.75,180.11274390508322,347.83,0.0,
2022-06-06 11:00:00,70.75,177.47,3.49,9.14,19.48,21.49,13.17,1.04,41.88,40.52,12.18,1.88,180.11274390508322,900.27,0.0,
2022-06-06 12:00:00,71.25,173.1,3.76,8.27,18.24,22.29,16.3,1.14,46.84,41.96,9.82,1.36,180.11274390508322,915.81,0.0,
2022-06-06 13:00:00,71.38,168.67,3.71,7.94,16.16,17.39,12.94,1.31,50.22,42.51,8.37,0.88,180.11274390508322,865.94,0.0,
2022-06-06 14:00:00,67.67,161.28,3.36,7.74,17.13,20.56,9.86,1.34,52.44,43.09,7.87,0.78,180.11274390508322,668.2,0.0,
2022-06-06 15:00:00,64.05,149.47,3.25,7.35,16.73,23.55,7.76,1.28,51.48,42.51,8.52,1.39,180.11274390508322,498.31,0.0,
2022-06-06 16:00:00,62.33,142.82,3.92,8.49,18.02,18.28,5.71,1.22,51.4,42.31,8.6,1.28,180.11274390508322,307.9,0.0,
2022-06-07 08:00:00,91.4,201.75,3.33,7.95,16.47,20.91,6.0,0.81,28.95,34.14,23.28,2.29,180.11274390508322,162.31,0.0,
2022-06-07 09:00:00,97.53,232.75,3.62,7.38,18.43,17.05,5.9,0.71,32.39,36.29,19.89,2.72,180.11274390508322,274.19,0.0,
2022-06-07 10:00:00,100.2,277.3,3.48,8.74,14.35,17.38,6.04,1.09,35.22,37.09,19.42,2.7,180.11274390508322,391.67,0.0,
2022-06-07 11:00:00,99.38,312.45,3.93,8.52,19.71,13.84,13.68,0.93,42.81,38.85,17.83,2.94,180.11274390508322,846.27,0.0,
2022-06-07 12:00:00,104.15,328.35,3.3,6.71,17.86,19.01,7.74,0.9,46.37,40.38,15.78,2.69,180.11274390508322,909.7,0.0,
2022-06-07 13:00:00,104.28,313.6,2.9,8.69,17.43,18.67,6.75,0.73,46.85,41.49,13.98,2.69,180.11274390508322,874.75,0.0,
2022-06-07 14:00:00,97.23,295.35,3.37,8.0,18.72,17.97,5.39,0.92,45.35,42.32,12.25,2.72,180.11274390508322,775.36,0.0,
2022-06-07 15:00:00,90.25,276.65,3.4,7.91,17.32,19.91,3.74,0.75,42.82,42.75,10.62,2.39,180.11274390508322,640.78,0.0,
2022-06-07 16:00:00,82.38,240.95,3.52,8.19,16.53,13.56,2.94,0.91,41.81,42.8,9.08,2.44,180.11274390508322,443.15,0.0,
2022-06-08 08:00:00,111.65,405.5,3.19,6.91,17.1,22.2,8.93,0.79,26.45,35.17,23.44,3.62,180.11274390508322,179.53,0.0,
2022-06-08 09:00:00,123.7,492.45,3.86,7.35,15.42,21.54,9.56,1.07,31.03,36.32,22.81,3.52,180.11274390508322,234.17,0.0,
2022-06-08 10:00:00,134.8,538.75,3.65,8.14,16.76,11.16,6.65,1.27,32.34,37.75,22.12,3.05,180.11274390508322,386.85,0.0,
2022-06-08 11:00:00,136.3,532.8,3.31,7.64,16.48,21.37,7.0,1.34,33.58,39.22,19.58,2.59,180.11274390508322,841.85,0.0,
2022-06-08 12:00:00,,,3.83,9.14,17.86,16.48,,0.59,,40.41,13.96,2.9,180.11274390508322,915.47,0.0,
2022-06-08 13:00:00,103.62,192.77,3.89,7.05,18.56,19.98,8.67,0.61,54.95,41.45,10.69,2.68,180.11274390508322,888.55,0.0,
2022-06-08 14:00:00,108.1,225.05,3.64,7.69,17.98,19.78,7.91,0.86,52.0,41.83,10.75,2.23,180.11274390508322,765.75,0.0,
2022-06-08 15:00:00,108.1,227.9,3.71,7.57,17.26,14.43,8.99,0.91,52.67,41.99,10.51,2.08,180.11274390508322,601.3,0.0,
2022-06-08 16:00:00,85.55,208.27,3.83,8.64,16.31,20.37,3.37,1.33,52.1,41.8,10.55,2.01,180.11274390508322,405.81,0.0,
2022-06-09 08:00:00,88.4,225.03,3.7,6.74,16.43,22.79,6.24,1.09,37.55,33.33,29.42,2.14,180.11274390508322,162.62,0.0,
2022-06-09 09:00:00,96.4,228.78,3.05,7.64,18.95,18.37,7.04,1.26,44.05,35.84,26.5,2.43,180.11274390508322,207.55,0.0,
2022-06-09 10:00:00,98.92,234.25,3.48,7.05,15.7,18.0,6.83,1.05,50.98,37.65,25.15,2.6,180.11274390508322,347.83,0.0,
2022-06-09 11:00:00,92.95,241.6,3.54,6.06,15.7,19.08,19.92,0.98,55.12,39.44,22.49,2.32,180.11274390508322,874.62,0.0,
2022-06-09 12:00:00,82.5,234.98,3.64,8.43,17.59,14.56,5.17,1.02,54.46,40.93,18.27,2.17,180.11274390508322,869.94,0.0,
2022-06-09 13:00:00,81.23,215.9,3.52,7.71,18.15,13.89,3.7,0.99,53.44,41.94,15.56,2.03,180.11274390508322,845.2,0.0,
2022-06-09 14:00:00,85.58,215.88,3.46,7.16,18.55,18.99,4.59,1.02,54.73,42.32,15.33,2.02,180.11274390508322,717.53,0.0,
2022-06-09 15:00:00,90.77,222.1,3.64,8.14,18.98,16.89,4.56,1.18,56.14,42.38,14.17,2.13,180.11274390508322,564.77,0.0,
2022-06-09 16:00:00,86.62,223.95,3.85,8.62,19.16,17.63,5.97,0.72,57.38,42.3,14.19,2.25,180.11274390508322,382.94,0.0,
2022-06-10 08:00:00,79.0,276.9,3.24,8.14,17.95,18.34,8.31,0.9,26.39,34.94,29.48,3.58,180.11274390508322,199.24,0.0,
2022-06-10 09:00:00,89.5,323.38,3.62,7.13,17.35,19.98,13.59,1.09,28.59,35.91,30.17,3.66,180.11274390508322,251.17,0.0,
2022-06-10 10:00:00,98.7,402.5,3.68,7.78,16.97,15.68,19.82,1.16,35.33,37.38,27.7,3.54,180.11274390508322,421.17,0.0,
2022-06-10 11:00:00,99.45,400.2,3.46,8.9,16.7,16.9,15.02,1.06,40.47,38.65,24.11,3.17,180.11274390508322,850.24,0.0,
2022-06-10 12:00:00,104.2,379.03,3.64,8.44,18.0,18.26,2.72,0.78,42.81,39.8,20.55,3.01,180.11274390508322,897.56,0.0,
2022-06-10 13:00:00,112.9,369.88,3.59,8.41,16.25,18.84,1.12,0.91,43.04,41.04,17.23,2.83,180.11274390508322,856.25,0.0,
2022-06-10 14:00:00,119.2,376.75,3.91,8.39,17.34,16.26,0.3,0.94,46.58,41.88,13.22,2.86,180.11274390508322,771.48,0.0,
2022-06-10 15:00:00,115.6,369.95,3.44,7.62,18.29,17.65,0.51,1.02,51.96,42.57,9.05,3.07,180.11274390508322,635.21,0.0,
2022-06-10 16:00:00,114.85,332.2,3.09,7.06,17.88,20.03,3.02,1.06,51.5,42.59,8.48,2.84,180.11274390508322,415.58,0.0,
2022-06-11 08:00:00,107.47,302.0,3.38,7.53,16.0,22.25,7.12,1.04,34.09,34.34,29.82,2.67,180.11274390508322,157.91,0.0,
2022-06-11 09:00:00,104.42,329.3,3.07,8.39,16.86,19.96,6.75,0.7,40.57,36.4,31.9,3.42,180.11274390508322,195.96,0.0,
2022-06-11 10:00:00,106.2,336.48,3.71,7.29,19.04,19.55,4.21,0.72,42.56,37.99,30.52,3.0,180.11274390508322,309.12,0.0,
2022-06-11 11:00:00,102.55,309.45,3.67,8.11,18.13,16.79,5.94,0.91,41.97,39.03,28.72,2.94,180.11274390508322,906.34,0.0,
2022-06-11 12:00:00,95.38,298.73,3.57,8.22,17.73,19.99,2.84,0.84,43.76,40.22,22.56,3.41,180.11274390508322,962.69,0.0,
2022-06-11 13:00:00,90.33,295.9,3.79,9.09,16.41,16.47,2.35,0.91,47.27,41.36,16.55,3.73,180.11274390508322,923.37,0.0,
2022-06-11 14:00:00,92.88,289.93,3.31,6.15,15.38,20.91,1.49,1.46,50.39,42.38,11.71,3.56,180.11274390508322,824.96,0.0,
2022-06-11 15:00:00,89.9,267.65,3.19,7.65,17.46,23.49,2.86,1.0,56.5,42.9,8.57,3.73,180.11274390508322,638.26,0.0,
2022-06-11 16:00:00,103.92,267.52,3.83,7.02,16.97,18.69,1.34,0.9,60.3,42.78,7.12,3.81,180.11274390508322,447.15,0.0,
2022-06-12 08:00:00,84.3,298.85,3.42,8.47,19.14,16.3,10.51,1.14,40.84,34.51,33.68,1.77,180.11274390508322,164.24,0.0,
2022-06-12 09:00:00,101.1,335.55,3.9,8.68,17.2,20.35,7.07,1.04,52.09,36.75,26.11,2.42,180.11274390508322,212.45,0.0,
2022-06-12 10:00:00,105.05,359.88,3.67,6.39,15.83,18.88,9.45,1.16,59.57,38.87,22.29,2.34,180.11274390508322,336.98,0.0,
2022-06-12 11:00:00,112.62,366.3,3.3,7.32,16.23,15.54,3.73,0.74,55.05,39.81,21.63,2.47,180.11274390508322,852.07,0.0,
2022-06-12 12:00:00,119.62,348.38,4.06,8.81,17.98,17.41,3.22,0.99,55.45,40.59,19.97,2.39,180.11274390508322,895.51,0.0,
2022-06-12 13:00:00,122.53,333.9,3.26,8.46,16.84,17.95,3.25,0.96,55.72,41.1,18.34,2.69,180.11274390508322,874.21,0.0,
2022-06-12 14:00:00,113.8,316.53,3.39,7.63,17.52,19.28,3.41,1.19,59.39,41.48,16.1,3.02,180.11274390508322,759.63,0.0,
2022-06-12 15:00:00,103.03,292.55,3.66,8.23,18.98,14.67,4.24,1.23,60.77,41.59,15.96,3.13,180.11274390508322,609.39,0.0,
2022-06-12 16:00:00,96.43,276.77,3.58,8.33,18.37,16.5,2.42,1.39,56.57,41.42,16.21,2.76,180.11274390508322,429.64,0.0,
2022-06-13 08:00:00,62.75,189.02,3.18,7.94,15.97,18.11,13.55,0.83,41.54,34.5,32.35,0.77,180.11274390508322,175.82,0.0,
2022-06-13 09:00:00,71.33,206.62,3.89,8.29,16.98,17.05,9.39,0.85,48.69,36.42,27.61,1.14,180.11274390508322,229.95,0.0,
2022-06-13 10:00:00,72.8,210.98,3.74,6.55,16.8,20.64,15.83,0.89,57.74,38.1,24.53,1.3,180.11274390508322,328.9,0.0,
2022-06-13 11:00:00,84.5,213.58,3.54,7.19,17.32,15.92,11.08,1.05,70.13,39.98,21.79,1.49,180.11274390508322,817.87,0.0,
2022-06-13 12:00:00,87.83,235.0,3.4,7.39,18.64,16.67,3.33,1.42,50.58,41.42,18.85,1.85,180.11274390508322,888.84,0.0,
2022-06-13 13:00:00,96.93,251.8,3.3,6.43,18.62,19.69,3.47,1.29,50.48,41.93,17.88,2.62,180.11274390508322,876.08,0.0,
2022-06-13 14:00:00,84.08,252.85,4.17,7.75,18.9,14.13,3.45,1.13,52.5,42.36,15.73,2.79,180.11274390508322,779.25,0.0,
2022-06-13 15:00:00,82.38,240.05,3.66,9.32,16.47,18.12,1.48,1.17,56.04,42.53,14.04,2.97,180.11274390508322,636.55,0.0,
2022-06-13 16:00:00,85.17,230.1,3.59,8.58,14.77,14.31,2.25,0.62,59.84,42.16,14.45,3.29,180.11274390508322,419.93,0.0,
2022-06-14 08:00:00,111.45,577.48,2.96,7.79,15.2,15.74,9.02,1.15,28.72,33.13,42.71,2.88,180.11274390508322,173.09,0.0,
2022-06-14 09:00:00,121.97,595.32,3.67,8.86,16.93,20.07,6.55,1.19,38.12,34.8,36.41,2.71,180.11274390508322,265.88,0.0,
2022-06-14 10:00:00,132.25,562.3,3.34,8.1,17.62,20.75,3.73,0.96,45.43,35.91,34.77,2.47,180.11274390508322,419.9,0.0,
2022-06-14 11:00:00,131.72,479.75,3.82,7.96,17.99,22.79,2.79,1.03,45.11,36.96,32.53,2.8,180.11274390508322,747.5,0.0,
2022-06-14 12:00:00,150.38,410.27,3.37,6.87,17.49,19.71,2.75,1.18,46.75,37.49,30.84,2.77,180.11274390508322,468.66,0.0,
2022-06-14 13:00:00,164.92,337.45,3.64,7.56,16.72,15.28,3.0,1.24,52.34,38.17,28.04,2.76,180.11274390508322,640.25,0.0,
2022-06-14 14:00:00,175.12,265.93,3.44,9.59,17.34,22.08,,2.72,60.6,,,2.64,180.11274390508322,,0.0,
2022-06-14 15:00:00,156.6,242.8,3.32,7.93,19.48,22.09,,7.5,59.01,,,2.53,180.11274390508322,,0.0,
2022-06-14 16:00:00,134.65,222.0,3.61,6.16,16.84,19.2,9.42,7.71,56.72,,,2.57,180.11274390508322,,0.0,
2022-06-15 08:00:00,27.18,69.27,3.77,7.91,19.13,17.67,5.99,7.21,33.53,,,3.8,180.11274390508322,,0.0,
2022-06-15 09:00:00,38.1,92.17,3.41,7.82,18.73,16.0,13.48,6.24,36.25,,,3.0,180.11274390508322,,0.0,
2022-06-15 10:00:00,31.43,104.25,3.3,9.02,18.02,20.86,5.09,1.0,43.02,36.39,37.33,3.22,180.11274390508322,258.48,0.0,
2022-06-15 11:00:00,38.57,99.53,3.07,8.5,18.29,15.76,3.4,1.07,49.75,37.76,31.78,3.23,180.11274390508322,932.95,0.0,
2022-06-15 12:00:00,36.75,100.15,2.75,8.27,19.98,20.23,2.62,0.97,52.26,38.96,28.41,3.14,180.11274390508322,966.15,0.0,
2022-06-15 13:00:00,33.28,110.03,3.34,7.13,17.27,18.04,4.78,0.72,55.84,39.89,26.55,2.85,180.11274390508322,895.3,0.0,
2022-06-15 14:00:00,44.4,120.62,3.19,7.93,15.53,21.59,4.59,0.86,55.61,40.67,23.44,2.52,180.11274390508322,789.51,0.0,
2022-06-15 15:00:00,58.7,127.6,3.09,8.29,18.8,16.55,3.07,1.04,55.37,41.0,22.03,2.94,180.11274390508322,581.0,0.0,
2022-06-15 16:00:00,54.77,138.6,3.6,8.85,15.43,19.94,2.22,1.1,53.2,41.08,21.79,2.89,180.11274390508322,421.99,0.0,
2022-06-16 08:00:00,44.4,240.28,3.27,7.67,19.0,21.4,2.54,1.21,53.17,31.04,47.82,1.34,180.11274390508322,124.34,0.0,
